word,pronunciation,meaning1,meaning2,meaning3
coordinate,,"(Tech) tọa độ (d); điều hợp, phối hợp (đ)",,
incentive,in'sentiv,"khuyến khích, khích lệ; thúc đẩy","sự khuyến khích, sự khích lệ; sự thúc đẩy",động cơ (thúc đẩy làm việc gì)
broadcasting,'brɔ:dkɑ:st,được tung ra khắp nơi; được gieo rắc (hạt giống...),"được truyền đi rộng rãi (tin tức...); qua đài phát thanh, được phát thanh",tung ra khắp nơi
ideology,",adiə'ɔlədʤi",sự nghiên cứu tư tưởng,"tư tưởng, hệ tư tưởng (của một giai cấp...)","sự mơ tưởng, sự mộng tưởng"
likelihood,'laiklihud,"sự có thể đúng, sự có thể thật",,
feasible,'fi:zəbl,"có thể thực hành được, có thể thực hiện được, có thể làm được",tiện lợi,"có thể tin được, nghe xuôi tai (truyện, luận thuyết...)"
glucose,'glu:kous,(hoá học) Glucoza,,
mercy,'mə:si,"lòng thương, lòng nhân từ, lòng từ bi",lòng khoan dung,"ơn, ơn huệ"
tough,tʌf,"dai, bền","dai sức, dẻo dai; mạnh mẽ (người)","cứng rắn, cứng cỏi, bất khuất"
incorporation,"in,kɔ:pə'reiʃn","sự sáp nhập, sự hợp nhất","sự hợp thành tổ chức, sự hợp thành đoàn thể","đoàn thể, liên đoàn"
plea,pli:,"(pháp lý) lời tự bào chữa, lời tự biện hộ (của bị cáo); sự cãi, sự biện hộ (cho bị cáo)","sự yêu cầu, sự cầu xin",cớ
intimate,'intimit,"thân mật, mật thiết, thân tính, quen thuộc","riêng tư, riêng biệt; ấm cúng","chung chăn chung gối; gian gâm, thông dâm"
inability,",inə'biliti","sự không có khả năng, sự bất lực, sự bất tài",,
silicon,'silikən,(hoá học) silic,,
sophisticated,sə'fistikeitid,"tinh vi, phức tạp, rắc rối","khôn ra, thạo đời ra","giả, giả mạo; pha, không nguyên chất (rượu, dầu...)"
arab,'ærəb,người A-rập,ngựa A-rập,đứa bé lang thang không gia đình
pursuit,pə'sju:t,"sự đuổi theo, sự đuổi bắt, sự truy nã, sự truy kích","sự theo đuổi, sự đeo đuổi (một mục đích...)","sự đi tìm, sự mưu cầu"
recipient,ri'sipiənt,(như) receptive,"người nhận (tiền, quà biếu...); nước nhận (viện trợ...)",
consolidation,"kən,sɔli'deiʃn","sự làm vững chắc, sự làm củng cố","sự hợp nhất, sự thống nhất",
radius,'reidjəs,bán kính,vật hình tia; nan hoa (bánh xe),"phạm vi, vòng"
nominal,'nɔminl,(thuộc) tên; danh,chỉ có tên; danh nghĩa; hư,nhỏ bé không đáng kể
artery,'ɑ:təri,(giải phẫu) động mạch,đường giao thông chính,
amplitude,'æmplitju:d,"độ rộng, độ lớn",(vật lý) độ biên,"sự đầy đủ, sự dồi dào, sự phong phú; sự dư dật"
fusion,'fju:ʤn,"sự làm cho chảy ra, sự nấu chảy ra",sự hỗn hợp lại bằng cách nấu chảy ra,"sự hợp nhất, sự liên hiệp (các đảng phái...)"
chancellor,'tʃɑ:nsələ,đại pháp quan; quan chưởng ấn,"thủ tướng (áo,  Đức)",hiệu trưởng danh dự trường đại học
publicity,pʌb'lisiti,tính công khai; sự làm cho thiên hạ biết đến,"sự quảng cáo, sự rao hàng",
geographic,dʤiə'græfik,(thuộc) địa lý,,
mandatory,'mændətəri,(thuộc) lệnh,"(thuộc) sự uỷ nhiệm, (thuộc) sự uỷ thác",
standpoint,'stændpɔint,"quan điểm, lập trường",,
substrate,'sʌbstreit,(như) substratum,(hoá học) chất nền,
emergence,i'mə:dʤəns,"sự nổi lên, sự hiện ra, sự lòi ra","(nghĩa bóng) sự nổi bật lên, sự rõ nét lên; sự nổi lên, sự nảy ra (vấn đề...)",sự thoát khỏi (sự đau khổ)
detect,di'tekt,"dò ra, tìm ra, khám phá ra, phát hiện ra","nhận thấy, nhận ra",(rađiô) tách sóng
substitution,",sʌbsti'tju:ʃn","sự thế, sự thay thế",sự đổi,
interpret,in'tə:prit,"giải thích, làm sáng tỏ",hiểu (theo một cách nào đó),"trình diễn ra được, diễn xuất ra được; thể hiện"
warfare,'wɔ:feə,(quân sự) chiến tranh,,
incomplete,",inkəm'pli:t","thiếu, chưa đầy đủ","chưa hoàn thành, chưa xong",
immune,i'mju:n,"miễn khỏi, được miễn (cái gì)",(y học) người được miễn dịch,
timing,'taimiɳ,sự chọn đúng lúc; sự tính toán thời gian; sự phối hợp thời gian; sự phối hợp thời gian,"(thể dục,thể thao) sự bấm giờ",(kỹ thuật) sự điều chỉnh
propagation,propagation,"sự truyền giống, sự nhân giống, sự truyền (bệnh...)",sự truyền lại (từ thế hệ này sang thế hệ khác),"sự truyền bá, sự lan truyền"
salvation,sæl'veiʃn,"sự bảo vệ (khỏi mất, khỏi thiên tai)","sự cứu tế, sự cứu giúp",(tôn giáo) sự cứu vớt linh hồn
pitch,pitʃ,hắc ín,"quét hắc ín, gắn bằng hắc ín","sự ném, sự liệng, sự tung, sự hất; sự lao xuống"
ample,'æmpl,"rộng, lụng thụng","nhiều, phong phú, dư dật",
sustain,səs'tein,chống đỡ,giữ vững được,"chống cự, chịu đựng"
combat,'kɔmbət,"trận, trận đấu, trận đánh, trận chiến đấu","đánh nhau, chiến đấu",
breakdown,'breikdaun,"sự hỏng máy (ô tô, xe lửa)","sự sút sức, sự suy nhược","sự tan vỡ, sự suy sụp, sự thất bại"
fertility,fə:'tiliti,"sự tốt, sự màu mỡ (đất)",có khả năng sinh sản,
turkish,'tə:kiʃ,"(thuộc) Thổ nhĩ kỳ (bằng hơi nước, chà sát và xoa bóp)",bánh thạch rắc đường bột,khăn bông xù
physiology,",fizi'ɔlədʤi",sinh lý học,,
inevitably,,"chắc hẳn, chắc chắn",,
indigenous,in'didʤinəs,bản xứ,,
principally,'prinsəpəli,"chính, chủ yếu; phần lớn",,
thread,θred,"chỉ, sợi chỉ, sợi dây","(nghĩa bóng) dòng, mạch",đường ren
soluble,'sɔljubl,hoà tan được,giải quyết được,
consult,kən'sʌlt,"hỏi ý kiến, thỉnh thị, thăm dò","tra cứu, tham khảo","quan tâm, để ý, lưu ý, nghĩ đến"
exclude,iks'klu:d,không cho (ai...) vào (một nơi nào...); không cho (ai...) hưởng (quyền...),ngăn chận,loại trừ
writ,rit,(pháp lý) lệnh; giấy đòi; trát,(tôn giáo) kinh thánh,
interim,'intərim,quá độ,"tạm quyền, lâm thời","(từ cổ,nghĩa cổ) trong lúc đó"
tech,,"<thgt> trường cao đẳng kỹ thuật, trường đại học kỹ thuật",,
diabetes,",daiə'bi:tiz",(y học) bệnh đái đường,,
eligibility,",elidʤə'biliti","tính đủ tư cách, tính thích hợp",tính có thể chọn được,
uranium,ju 'reinj m,(hoá học) Urani,,
ignorance,'ignərəns,"sự ngu dốt, sự không biết",ngu si hưởng thái bình,
correspond,",kɔris'pɔnd","xứng, tương ứng, phù hợp; đúng với","tương đương, đối nhau","giao thiệp bằng thư từ, trao đổi thư từ"
neglect,ni'glekt,"sự sao lãng, sự cẩu thả, sự không chú ý","sự bỏ bê, sự bỏ mặc","sự thời ơ, sự hờ hững"
juvenile,'dʤu:vinail,(thuộc) thanh thiếu niên; có tính chất thanh thiếu niên; hợp với thanh thiếu niên,"thanh niên, thiếu niên",(số nhiều) sách cho thanh thiếu niên
corruption,kə'rʌpʃn,"sự hối lộ, sự tham nhũng","sự mục nát, sự thối nát","sự sửa đổi làm sai lạc (bài văn, ngôn ngữ...)"
neglected,,lôi thôi lếch thếch,,
neither,"'naiðə, (Mỹ) 'ni:ðə",không; không... này mà cũng không... kia,neither... nor... không... mà cũng không,"cũng không, mà cũng không"
ordinarily,,theo cách bình thường,"nói chung, thông thường",
transverse,'trænzvə:s,(như) transversal,xà ngang,(y học) cơ ngang
artillery,ɑ:'tiləri,(quân sự) pháo,pháo binh,khoa nghiên cứu việc sử dụng pháo
withdraw,wi 'dr :,"rút, rút khỏi","rút, rút lui","rút, rút lại"
prevailing,pri'veiliɳ,"đang thịnh hành, đang lưu hành, phổ biến khắp, lan khắp",,
reign,rein,"triều đại, triều","uy quyền, thế lực, ảnh hưởng; sự chế ngự, sự ngự trị","trị vì, thống trị (vua...)"
conform,kən'fɔ:m,"(+ to) làm cho hợp với, làm cho phù hợp với, làm cho thích hợp với","to conform oneself to thích nghi với, thích ứng với","(+ to) theo, làm theo, tuân theo, y theo, chiếu theo"
imply,im'plai,ý nói; ngụ ý; bao hàm ý,,
gradual,'grædjuəl,"dần dần, từ từ, từng bước một",,
consultant,kən'sʌltənt,người hỏi ý kiến,(y học) thầy thuốc chỉ đạo chuyên môn; thầy thuốc tư vấn,"nhà chuyên môn; chuyên viên, cố vấn; người cho ý kiến; người được hỏi ý kiến"
tribal,'traibəl,(thuộc) bộ lạc,thành bộ lạc,
morality,mə'ræliti,đạo đức,"(số nhiều) đạo lý, đạo nghĩa","đức hạnh, phẩm hạnh, nhân cách"
equitable,'ekwitəbl,"công bằng, vô tư",hợp tình hợp lý (yêu sách...),
inheritance,in'heritəns,sự thừa kế,"của thừa kế, gia tài, di sản",
sediment,'sedimənt,"cặn, cáu","(địa lý,địa chất) trầm tích",
shed,ʃed,"lán, túp lều (đề hàng hoá, dụng cụ)","chuồng (trâu, bò, ngựa)","rụng (lá...), lột (da...)"
angular,'æɳgjulə,(thuộc) góc,"có góc, có góc cạnh",đặt ở góc
enrollment,,như enrolment,,
aggregate,'ægrigit,"tập hợp lại, kết hợp lại","gộp chung, tính toàn thể, tính tổng số","(pháp lý) gồm nhiều cá nhân hợp lại, gồm nhiều đơn vị hợp lại"
competence,'kɔmpitəns,"năng lực, khả năng",tiền thu nhập đủ để sống sung túc,(pháp lý) thẩm quyền
realization,",riəlai'zeiʃn","sự thực hiện, sự thực hành","sự thấy rõ, sự hiểu rõ, sự nhận thức rõ","sự bán (tài sản, cổ phần...)"
immunity,i'mju:niti,"sự miễn, sự được miễm",(y học) sự miễm dịch,
pertinent,'pɔ:tinənt,"thích hợp, thích đáng, đúng chỗ; đi thẳng vào (vấn đề...)",vật phụ thuộc,
foster,'fɔstə,"nuôi dưỡng, nuôi nấng",bồi dưỡng,"ấp ủ, nuôi"
composite,'kɔmpəzit,"hợp lại; ghép, ghép lại",(thực vật học) (thuộc) kiểu hoa cúc,(kiến trúc) theo kiểu hỗn hợp
sovereignty,'sɔvrinti,quyền tối cao,chủ quyền,
offence,ə'fens,"sự phạm tội; tội, lỗi","(từ hiếm,nghĩa hiếm) sự tấn công; thế tấn công","sự xúc phạm, sự làm bực mình, sự làm mất lòng"
undertaking,",ʌndə'teikiɳ","sự quyết làm, sự định làm","sự cam đoan, sự đảm đương gánh vác",công việc kinh doanh; sự kinh doanh
span,spæn,gang tay,chiều dài (từ đầu này đến đầu kia),nhịp cầu
secondly,'sekəndli,hai là,,
basal,'beisl,"cơ bản, cơ sở",,
apr,,(vt của April) tháng Tư,,
exploitation,iks'plɔitidʤ,"sự khai thác, sự khai khẩn","sự bóc lột, sự lợi dụng",
hydraulic,hai'drɔ:lik,(thuộc) nước (dẫn qua ống dẫn hoặc sông đào); chạy bằng sức nước,cứng trong nước,
imprisonment,im'priznmənt,"sự bỏ tù, sự tống giam, sự giam cầm","(nghĩa bóng) sự giam hãm, sự o bế",
degradation,",degrə'deiʃn",sự giáng chức; sự hạ tầng công tác,"sự làm mất danh giá, sự làm mất thanh thể","sự làm giảm giá trị, sự làm thành đê hèn, sự làm thành hèn hạ"
costly,'kɔstli,"đắt tiền, quý giá","tốn tiền, hao tiền tốn của; tai hại",
municipality,"mju:,nisi'pæliti","đô thị tự trị, thành phố tự trị","chính quyền thành phố tự trị, chính quyền đô thị tự trị",
governance,'gʌvənəns,"sự cai trị, sự thống trị",sự cai quản; nhiệm vụ cai quản,
covenant,'kʌvinənt,"hiệp ước, hiệp định, thoả ước; điều khoản (của bản hiệp ước...)",(pháp lý) hợp đồng giao kèo,"ký hiệp ước, ký kết; thoả thuận bằng giao kèo"
autonomy,ɔ:'tɔnæmi,sự tự trị; quyền tự trị,"nước tự trị, khu tự trị",(triết học) tự do ý chí (theo học thuyết của Căng)
relaxation,",ri:læk'seiʃn","sự nới lỏng, sự lơi ra, sự giân ra (kỷ luật, gân cốt...)","sự dịu đi, sự bớt căng thẳng",(pháp lý) sự giảm nhẹ (hình phạt...)
closure,'klouʤə,sự bế mạc (phiên họp),sự kết thúc (cuộc thảo luận) bằng cách cho biểu quyết,sự đóng kín
remarked,,rõ rệt; hiển nhiên,,
cardiac,'kɑ:diæk,(thuộc) tim,thuốc kích thích tim,rượu bổ
alteration,",ɔ:ltə'reiʃn","sự thay đổi, sự đổi; sự sửa đổi, sự sửa lại, sự biến đổi",,
propaganda,propaganda,sự tuyên truyền,"tài liệu tuyên truyền, tin tuyên truyền, thuyết được tuyên truyền...",cơ quan tuyên truyền; tổ chức tuyên truyền
expectation,",ekspek'teiʃn","sự mong chờ, sự chờ đợi, sự ngóng chờ, sự trông mong","sự tính trước, sự dự tính","lý do trông mong, điều mong đợi"
eve,i:v,(Eve) Ê-va (người đàn bà đầu tiên),"đêm trước, ngày hôm trước",thời gian trước (khi xảy ra một sự kiện gì)
warehouse,'weəhaus,kho hàng,"(từ cổ,nghĩa cổ) cửa hàng","cất vào kho, xếp vào kho"
jointly,'dʤɔintli,"cùng, cùng nhau, cùng chung",,
injunction,in'dʤʌɳkʃn,lệnh huấn thị,(pháp lý) lệnh của toà (cấm hoặc bắt làm gì),
expiration,",ekspaiə'reiʃn",sự thở ra,"sự thở hắt ra; sự tắt thở, sự chết","sự mãn hạn, sự kết thúc"
shifting,,xem shift,(địa chất học) cát chảy,
splendid,'splendid,"rực rỡ, tráng lệ, lộng lẫy, huy hoàng","(thông tục) hay, đẹp, tốt, tuyệt",
relieved,,"cảm thấy bớt căng thẳng, thể hiện bớt căng thẳng",,
portfolio,pɔ:t'fouljou,"cặp (giấy tờ, hồ sơ)","danh sách vốn đầu tư (của một công ty, một nhà ngân hàng)",(nghĩa bóng) chức vị bộ trưởng
capitalism,'kæpitəlizm,chủ nghĩa tư bản,,
advancement,əb'vɑ:nsmənt,"sự tiến lên, sự tiến tới, sự tiến bộ; sự thúc đẩy, sự làm cho tiến lên","sự thăng chức, đề bạt",(pháp lý) tiền (người kế thừa được) nhận trước
doubtful,'dautful,"nghi ngờ, ngờ vực, hồ nghi","đáng nghi, đáng ngờ; không rõ rệt, không chắc chắn","do dự, lưỡng lự, nghi ngại; không biết chắc"
midst,midst,giữa,(thơ ca) (như) amid,
cease,si:s,"dừng, ngừng, ngớt, thôi, hết, tạnh","without cease không ngừng, không ngớt, liên tục",
accommodate,ə'kɔmədeit,"điều tiết, làm cho thích nghi, làm cho phù hợp","hoà giải, dàn xếp","(+ with) cung cấp, cấp cho, kiếm cho"
induce,in'dju:s,"xui, xui khiến","gây ra, đem lại",(điện học) cảm
charitable,'tʃæritəbl,"nhân đức, từ thiện; có lòng thảo","khoan dung, độ lượng",nhà tế bần
revelation,",revi'leiʃn","sự để lộ, sự tiết lộ, sự phát giác, sự khám phá (vật bị giấu, điều bí mật...)","(tôn giáo) sự soi rạng, thiên khải",(tôn giáo) (the revelation) sách khải huyền (cuốn cuối cùng của bộ kinh Tân ước)
coalition,",kouə'liʃn","sự liên kết, sự liên hiệp, sự liên minh",,
pathology,pə'θɔlədʤi,bệnh học; bệnh lý,,
spontaneous,spɔn'teinjəs,"tự động, tự ý","tự phát, tự sinh","thanh thoát, không gò bó (văn)"
monopoly,mə'nɔpəli,độc quyền; vật độc chiếm,tư bản độc quyền,
republican,ri'pʌblikən,cộng hoà,"(Republican) (từ Mỹ,nghĩa Mỹ) (thuộc) đảng cộng hoà",đảng Cộng hoà
allied,ə'laid,"liên minh, đồng minh",thông gia,"cùng giống, cùng họ, có quan hệ thân thuộc với nhau; cùng tính chất"
crude,kru:d,"nguyên, sống, thô, chưa luyện","chưa chín, còn xanh (quả cây)",không tiêu (đồ ăn)
individually,"'indi,vizi'biliti","cá nhân, cá thể, riêng biệt, riêng lẻ, từng người một, từng cái một",,
inhibition,",inhi'biʃn","sự ngăn chặn, sự hạn chế, sự kiềm chế",(hoá học) (tâm lý học); (sinh vật học) sự ức chế,
subtle,'sʌtl,phảng phất,huyền ảo,"khó thấy, tinh vi, tinh tế, tế nhị"
defective,di'fektiv,"có thiếu sót, có nhược điểm; có tật xấu, có khuyết điểm; kém, không hoàn toàn",(ngôn ngữ học) khuyết điểm,người có tật
ieee,,Viện các vấn đề kỹ thuật điện và điện tử,,
