word,pronunciation,meaning1,meaning2,meaning3
notion,'nouʃn,"ý niệm, khái niệm","ý kiến, quan điểm",ý định
surrounding,sə'raundiɳ,"bao quanh, vây quanh",phụ cận,
comment,'kɔment,lời bình luận,"lời chú giải, lời chú thích, lời dẫn giải","lời phê bình, lời chỉ trích"
attended,,(Tech) station đài/trạm có người (quản lý),,
print,print,chữ in,sự in ra,dấu in; vết; dấu
furnished,'fə:niʃt,"có sãn đồ đạc, được trang bị đồ đạc",,
mathematics,",mæθi'mætiks","môn toán, toán học",,
promotion,promotion,"sự thăng chức, sự thăng cấp, sự đề bạt; sự cho lên lớp","sự đẩy mạnh, sự xúc tiến; sự khuyến khích","sự đề xướng, sự sáng lập"
logic,'lɔdʤik,Lôgic,,
tobacco,tə'bækou,thuốc lá,(thực vật học) cây thuốc lá ((cũng) tobacco-plant),
currency,'kʌrənsi,sự lưu hành; thời gian lưu hành ((thường) nói về tiền tệ),"tiền, tiền tệ","(nghĩa bóng) sự phổ biến, sự thịnh hành"
colonel,'kə:nl,(quân sự) đại tá,,
trading,,"sự kinh doanh, việc mua bán",,
liver,'livə,người sống,gan,bệnh đau gan
amend,ə'mend,"sửa cho tốt hơn, làm cho tốt hơn; cải thiện","bồi bổ, cải tạo (đất)","sửa đổi, thay đổi (văn kiện pháp lý); bổ sung (chỗ thiếu sót, sai lầm trong một văn kiện...)"
disability,",disə'biliti","sự bất tài, sự bất lực",sự ốm yếu tàn tật,(pháp lý) sự không đủ tư cách (trước pháp luật)
rarely,'reəli,"hiếm, hiếm có, ít có","đặc biệt, bất thường",
tension,'tenʃn,sự căng,"trạng thái căng (của dây...); (nghĩa bóng) tình hình căng thẳng, sự căng thẳng","(vật lý) sức ép, áp lực (của hơi...)"
accomplished,ə'kɔmpiʃt,"đã hoàn thành, đã làm xong, xong xuôi, trọn vẹn","được giáo dục kỹ lưỡng, có đầy đủ tài năng; hoàn hảo, hoàn mỹ (về nhạc, hoạ, nữ công...)",
remarkable,ri'mɑ:kəbl,đáng chú ý,"xuất sắc, phi thường, đặc biệt",rõ rệt
atomic,ə'tɔmik,(thuộc) nguyên tử,,
attend,ə'tend,"dự, có mặt","chăm sóc, phục vụ, phục dịch","đi theo, đi kèm, theo hầu, hộ tống"
poet,'pouit,"nhà thơ, thi sĩ",,
pub,pʌb,"quán rượu, tiệm rượu","quán trọ, quán ăn",
participate,pɑ:'tisipeit,"tham gia, tham dự; cùng góp phần","(+ of) có phần nào, phần nào mang tính chất",
varying,'veəriiɳ,"hay thay đổi, hay biến đổi",khác nhau,
steady,'stedi,"vững, vững chắc, vững vàng","điều đặn, đều đều","kiên định, không thay đổi"
therein,ðeər'in,"(từ cổ,nghĩa cổ) tại đó, ở đấy, trong đó","về mặt ấy, trong trường hợp ấy",
differential,",difə'renʃəl","khác nhau, phân biệt, chênh lệch",(toán học) vi phân,(kỹ thuật) vi sai
prayer,preə,"kinh cầu nguyện, sự cầu kinh, sự cầu nguyện","((thường) số nhiều) lễ cầu kinh, lễ cầu nguyện","lời khẩn cầu, lời cầu xin; điều khẩn cầu, điều cầu xin"
survival,sə'vaivəl,sự sống sót,"người còn lại; vật sót lại (của một thời kỳ đã qua); tàn dư, tan tích",(sinh vật học) sự sống sót của các cá thể thích nghi (trong chọn lọc tự nhiên); quá trình chọn lọc tự nhiên
impression,im'preʃn,ấn tượng,cảm giác; cảm tưởng,"sự đóng, sự in (dấu, vết)"
prominent,prominent,"lồi lên, nhô lên","đáng chú ý, nổi bật","xuất chúng, lỗi lạc, nổi tiếng (người)"
inventory,in'ventri,"sự kiểm kê; nằng kiểm kê; (từ Mỹ,nghĩa Mỹ) hàng hoá tồn kho (của một nhà buôn)","(từ Mỹ,nghĩa Mỹ) sự tóm tắt; bản tóm tắt",bản kê tài nguyên; bản kê thú rừng... (ở một vùng...)
artist,'ɑ:tist,nghệ sĩ,hoạ sĩ,
canadian,kə'neidjən,(thuộc) Ca-na-đa,người Ca-na-đa,
monitoring,,sự định phân,sự kiểm tra,sự kiểm tra định lượng
profession,profession,"nghề, nghề nghiệp","(the profession) những người cùng nghề, những người trong nghề; ((sân khấu),  (từ lóng)) đào kép","sự tuyên bố, sự công bố; sự bày tỏ; lời tuyên bố, lời công bố, lời bày tỏ"
objection,əb'dʤekʃn,"sự phản đối, sự chống đối","sự bất bình; sự không thích, sự khó chịu",điều bị phản đối
limitation,",limi'teiʃn","sự hạn chế, sự hạn định, sự giới hạn","tính hạn chế, tính hạn định, tính có hạn","(số nhiều) nhược điểm, thiếu sót, mặt hạn chế"
demonstrate,'demənstreit,"chứng minh, giải thích","bày tỏ, biểu lộ, làm thấy rõ","biểu tình, biểu tình tuần hành, biểu dương lực lượng"
installation,",instə'leiʃn","sự đặt (hệ thống máy móc, hệ thống sưởi...); sự đặt (ai) vào (nơi nào, tình trạng nào...)",lễ nhậm chức,"máy móc đặt, hệ thống máy đặt, hệ thống điện đặt"
fifth,fifθ,thứ năm,(xem) column,vật thừa
synthesis,'sinθisis,sự tổng hợp,xu hướng tổng hợp (của một ngôn ngữ),
constantly,'kɔnstəntli,(toán học); (vật lý) hằng số,"luôn luôn, liên miên",
conviction,kən'vikʃn,"sự kết án, sự kết tội",sự tin chắc; sức thuyết phục,(tôn giáo) sự nhận thức thấy tội lỗi
illness,'ilnis,"sự đau yếu, sự ốm",bệnh,
rail,reil,"tay vịn (cầu thang, lan can...); bao lơn, lan can, thành (cầu tàu...); lá chắn (xe bò...)","hàng rào, (số nhiều) hàng rào chấn song","(ngành đường sắt) đường ray, đường xe lửa"
respond,ris'pɔns,phản ứng lại,"đáp lại, hưởng ứng (lời kêu gọi, sự đối xử tốt...)",
gap,gæp,"lỗ hổng, kẽ hở","chỗ trống, chỗ gián đoạn, chỗ thiếu sót",đèo (núi)
differ,'difə,"((thường) + from) khác, không giống","không đồng ý, không tán thành, bất đồng",
random,'rændəm,"at random càn, bậy bạ; ẩu, bừa bâi; to speak at random nói bậy bạ; to shoot at random bắn càn, bắn bừa bãi","ẩu, bừa",
graduate,'grædjut,(như) grad,(hoá học) cốc chia độ,chia độ
near,niə,"gần, cận",thân,"giống, sát"
assignment,ə'sainmənt,"sự giao việc, sự phân công; (từ Mỹ,nghĩa Mỹ) việc được giao, việc được phân công",sự chia phần,"sự cho là, sự quy cho"
intermediate,",intə'mi:djət",ở giữa,"người làm trung gian, người hoà giải","vật ở giữa, vật trung gian"
affecting,ə'fektiɳ,"làm xúc động, làm cảm động, làm mủi lòng",,
moderate,'mɔdərit,"vừa phải; phải chăng, có mức độ; điều độ","ôn hoà, không quá khích",người ôn hoà
register,'redʤistə,"sổ, sổ sách","máy ghi công tơ, đồng hồ ghi (tốc độ, lực, số tiền...)",(âm nhạc) khoảng âm
round,raund,tròn,"tròn, chẵn","(từ Mỹ,nghĩa Mỹ) khứ hồi"
virus,'vaiərəs,(y học) virut,"mối độc hại, mầm độc",ác ý; tính độc địa
plain,plein,đồng bằng,"rõ ràng, rõ rệt","đơn giản, dễ hiểu"
irrigation,",iri'geiʃn","sự tưới (đất, ruộng); sự tưới cho tươi tốt; tình trạng được tưới",(y học) sự rửa (vết thương),
annually,'ænjuəli,"hàng năm, năm một",,
mile,mail,"dặm, lý",cuộc chạy đua một dặm,(thông tục) tốt hơn nhiều lắm
link,liɳk,"đuốc, cây đuốc","mắt xích, vòng xích, khâu xích","mắt dây đạc (= 0, 20 m)"
discretion,dis'kreʃn,sự tự do làm theo ý mình,sự thận trọng,sự suy xét khôn ngoan
taxable,'tæksəbl,có thể đánh thuế được,"có thể quy cho là, có thể chê",chịu phí tổn
dominant,'dɔminənt,"át, trội, có ưu thế hơn; có ảnh hưởng lớn, chi phối",thống trị,"vượt cao hơn cả, bao quát (chiều cao, đỉnh núi...)"
achievement,ə'tʃi:vmənt,"thành tích, thành tựu","sự đạt được, sự giành được; sự hoàn thành","huy hiệu, huy chương (để ghi nhớ một thành tích vẻ vang)"
mortality,mɔ:'tæliti,tính có chết,loài người,"số người chết, số tử vong, tỷ lệ người chết"
handle,'hændl,"cán, tay cầm, móc quai",(nghĩa bóng) điểm người ta có thể lợi dụng được,"chức tước, danh hiệu"
count,kaunt,bá tước (không phải ở Anh) ((xem) earl),sự đếm; sự tính,tổng số
restricted,ris'triktid,"bị hạn chế, bị giới hạn, bị thu hẹp",,
detection,di'tekʃn,"sự dò ra, sự tìm ra, sự khám phá ra, sự phát hiện ra","sự nhận thấy, sự nhận ra",(rađiô) sự tách sóng
ward,wɔ:d,"sự trông nom, sự bảo trợ; sự giam giữ","khu, khu vực (thành phố)","phòng, khu (nhà thương); phòng giam (nhà tù)"
strategic,strə'ti:dʤik,(thuộc) chiến lược,,
compound,'kɔmpaund,(hoá học) hợp chất,(ngôn ngữ học) từ ghép,"khoảng đất rào kín (của khu nhà máy, dinh thự...)"
rank,ræɳk,"hàng, dãy","hàng ngũ, đội ngũ","hạng, loại"
magnitude,'mægnitju:d,"tầm lớn, độ lớn, lượng","tầm quan trọng, tính chất trọng đại",
wholly,'houlli,"toàn bộ, hoàn toàn",,
afford,ə'fɔ:d,"có thể, có đủ sức, có đủ khả năng, có đủ điều kiện (để làm gì)","cho, tạo cho, cấp cho, ban cho",
victory,'viktəri,"sự chiến thắng, sự thắng cuộc; thắng lợi","sự khắc phục được, sự chế ngự được",
curriculum,kə'rikjuləm,chương trình giảng dạy,bản lý lịch,
awareness,,xem aware,,
assuming,ə'sju:niɳ,"kiêu căng, kiêu ngạo, ngạo mạn; ra vẻ ta đây",,
comparable,'kɔmpərəbl,có thể so sánh được,,
initially,i'niʃəli,"vào lúc đầu, ban đầu",,
rough,rʌf,"ráp, nhám, xù xì, gồ ghề, bờm xờm, lởm chởm","dữ dội, mạnh, hung dữ, bảo tố, động (biển); xấu (thời tiết)","thô, chưa gọt giũa, chưa trau chuốt"
allowance,ə'lauəns,sự cho phép,"sự thừa nhận, sự công nhận, sự thú nhận","tiền trợ cấp; tiền cấp phát; tiền bỏ túi, tiền tiêu vặt"
accused,,bị cáo,,
equilibrium,",i:kwi'libriəm",sự thăng bằng,tính vô tư (trong nhận xét...),
specimen,'spesimin,"mẫu, vật mẫu",mẫu để xét nghiệm,"(thông tục), cuồm thứ người (có một cái gì đặc biệt)"
horizontal,",hɔri'zɔntl",(thuộc) chân trời; ở chân trời,"ngang, nằm ngang",đường nằm ngang
circular,'sə:kjulə,"tròn, vòng, vòng quanh","thông tư, thông tin","thông tri, thông tư"
governing,'gʌvəniɳ,"sự cai trị, sự thống trị",sự cai quản,"(kỹ thuật),  (vật lý) sự điều chỉnh"
phenomenon,fi'nɔminən,hiện tượng,"sự việc phi thường, người phi thường; vật phi thường; người kỳ lạ, vật kỳ lạ",
observe,əb'zə:v,"quan sát, nhận xét, theo dõi","tiến hành, cử hành, làm (lễ kỷ niệm...)","tuân theo, chú ý giữ, tôn trọng"
reliable,ri'laiəbl,"chắc chắn, đáng tin cậy; xác thực (tin tức...)",,
preference,'prefərəns,"sự thích hơn, sự ưa hơn",cái được ưa thích hơn,quyền ưu tiên (trả nợ...)
occurrence,,"sự kiện, sự cố, chuyện xảy ra",an everyday occurrence,chuyện xảy ra hằng ngày
absent,'æbsənt,"vắng mặt, đi vắng, nghỉ",lơ đãng,"vắng mặt, đi vắng, nghỉ"
retail,'ri:teil,sự bán lẻ,bán lẻ,bán lẻ
cal,,Học tập với sự trợ giúp của máy tính (Computer- aided learning),,
recover,'ri:'kʌvə,"lấy lại, giành lại, tìm lại được","được, bù lại, đòi, thu lại","cứu sống lại (người chết đuối); làm tỉnh lại, làm bình phục, chữa khỏi bệnh)"
arc,ɑ:k,hình cung,(toán học) cung,cầu võng
fraction,'frækʃn,(toán học) phân số,"phần nhỏ, miếng nhỏ",(tôn giáo) sự chia bánh thánh
coefficient,",koui'fiʃnt","(toán học),  (vật lý) hệ số",,
expanded,,khuếch đại,,
narrative,'nærətiv,"chuyện kể, bài tường thuật","thể văn kể chuyện, thể văn tường thuật",dưới hình thức kể chuyện; có tính chất tường thuật
tariff,'tærif,giá,bảng kẻ giá,"thuế quan, thuế xuất nhập khẩu (một loại hàng gì)"
bibliography,",bibli'ɔgrəfi",thư mục,thư mục học,
aim,eim,"sự nhắm, sự nhắm",đích (để nhắm bắn),"mục đích, mục tiêu, ý định"
organizational,,"(thuộc) tổ chức, cơ quan","(thuộc) sự tổ chức, cấu tạo",
shortly,'ʃɔ:tli,"không lâu nữa, chẳng mấy chốc","vắn tắt, tóm lại",cộc lốc
punishment,'pʌniʃmənt,"sự phạt, sự trừng phạt, sự trừng trị","(từ Mỹ,nghĩa Mỹ),  (thông tục) sự hành hạ, sự ngược đãi",
package,'pækidʤ,gói đồ; kiện hàng; hộp để đóng hàng,sự đóng gói hàng,"(từ Mỹ,nghĩa Mỹ) chương trình quảng cáo hoàn chỉnh (trên đài truyền thanh, đài truyền hình)"
voluntary,'vɔləntəri,"tự ý, tự nguyện, tự giác",tự ý chọn (đề tài),(quân sự) tình nguyện
aids,,"(viết tắt của Acquired Immune Deficiency Syndrome) bệnh liệt kháng, bệnh aids",,
drainage,'dreinidʤ,"sự rút nước, sự tháo nước, sự tiêu nước","hệ thống thoát nước, hệ thống cống rãnh, hệ thống mương máng",(y học) sự dẫn lưu
fight,fait,"sự đấu tranh, sự chiến đấu; trận đánh, cuộc chiến đấu","(nghĩa bóng) sự mâu thuẫn, sự lục đục","khả năng chiến đấu; tính hiếu chiến, máu hăng"
genetic,dʤi'netik,"(thuộc) căn nguyên, (thuộc) nguồn gốc",(thuộc) di truyền học,phát sinh
adopt,ə'dɔpt,nhận làm con nuôi; nhận làm bố mẹ nuôi,"theo, làm theo","chọn (nghề, người cho một chức vị)"
spanish,'spæniʃ,(thuộc) Tây ban nha,tiếng Tây ban nha,(the spanish) dân Tây ban nha
engage,in'geidʤ,"hẹn, hứa hẹn, ước hẹn, cam kết; đính ước, hứa hôn",thuê (người ở); giữ trước (chỗ ngồi...),lấy (danh dự...) mà cam kết
institutional,",insti'tju:ʃənl","(thuộc) cơ quan, có tính chất là cơ quan","(từ Mỹ,nghĩa Mỹ) với mục đích gây tiếng hơn là để bán hằng ngày (quảng cáo)","(tôn giáo) (thuộc) tổ chức, (thuộc) hội (từ thiện...)"
phenomena,fi'nɔminən,hiện tượng,"sự việc phi thường, người phi thường; vật phi thường; người kỳ lạ, vật kỳ lạ",
dynamics,dai'næmiks,động lực học,,
score,skɔ:,"(thể dục,thể thao) sổ điểm, sổ bán thắng","vết rạch, đường vạch",dấu ghi nợ
phrase,freiz,nhóm từ,thành ngữ,cách nói
orientation,",ɔ:fien'teiʃn",sự định hướng,,
divine,di'vain,"thần thanh, thiêng liêng","tuyệt diệu, tuyệt trần, siêu phàm",nhà thần học
arrival,ə'raivəl,"sự đến, sự tới nơi",người mới đến; vật mới đến,chuyến hàng mới đến
diversity,dai'və:siti,"tính nhiều dạng, tính nhiều vẻ",loại khác nhau,
dramatic,drə'mætik,"kịch, như kịch, như đóng kịch, thích hợp với sân khấu","đột ngột gây cảm xúc mạnh mẽ, gây ấn tượng sâu sắc, gây xúc động; bi thảm",
operational,",ɔpə'reiʃənl","hoạt động, thuộc quá trình hoạt động",(thuộc) thao tác,"có thể dùng, có thể có hiệu lực, có thể có tác dụng"
commodity,kə'mɔditi,"hàng hoá; loại hàng, mặt hàng","(từ cổ,nghĩa cổ) tiện nghi",
dimensional,di'menʃənl,"thuộc chiều; thuộc kích thước, thuộc khổ, thuộc cỡ",(toán học) (thuộc) thứ nguyên,
breast,brest,ngực,vú,"(nghĩa bóng) lòng, tâm trạng, tình cảm"
sin,sin,"tội lỗi, tội ác; sự phạm (luân thường đạo lý, thẩm mỹ...)",nghề gì cũng vinh quang,"(từ lóng) kịch liệt, mãnh liệt"
slope,sloup,"dốc, đường dốc, chỗ dốc; độ dốc",(quân sự) tư thế vác súng,"nghiêng, dốc"
rehabilitation,"'ri:ə,bili'teiʃn","sự phục hồi (chức vị, danh dự, sức khoẻ...)",sự cải tạo giáo dục lại (những người có tội),"sự xây dựng lại, sự khôi phục lại (đất nước...)"
