word,pronunciation,meaning1,meaning2,meaning3
detergent,di'tə:dʤənt,để làm sạch; để tẩy,(y học) thuốc làm sạch (vết thương...); thuốc tẩy,
cheaply,,"rẻ, rẻ tiền",,
aye,ei,luôn luôn; trong mọi trường hợp,,
ambivalence,'æmbi'veiləns,"sự vừa yêu, vừa ghét (cái gì); sự mâu thuẫn trong tư tưởng",,
adjourn,ə'dʤə:n,"hoãn, hoãn lại, để lại",ngừng (buổi họp...) để sau họp lại,ngừng họp chung để họp riêng (từng ban...)
neurotic,njuə'rɔtik,loạn thần kinh chức năng,dễ bị kích thích thần kinh,"tác động tới thần kinh, chữa bệnh thần kinh (thuốc)"
pharmacological,,(thuộc) dược lý,,
feces,'fi:si:z,"cặn, chất lắng",phân,
coexistence,'kouig'zistəns,"sự chung sống, sự cùng tồn tại",,
criminology,",krimi'nɔlədʤi","khoa tội phạm, tội phạm học",,
zirconium,zə:'kounjəm,(hoá học) ziriconi,,
acetylene,ə'setili:n,(hoá học) Axetylen,,
mia,,quân nhân bị mất tích trong chiến tranh (missing in action),,
waterworks,'wɔ:təwə:ks,hệ thống cung cấp nước,vòi phun nước (ở công viên...),(từ lóng) khóc
attrition,ə'triʃn,sự cọ mòn,"sự làm cho mệt mỏi, sự làm kiệt sức; sự tiêu hao","(thần thoại,thần học) sự sám hối, sự thống khổ vì tội lỗi"
infantile,'infəntail,(thuộc) trẻ con,còn trứng nước,ấu trĩ
underlie,'ʌndəlain,"nằm dưới, ở dưới","làm cơ sở cho, làm nền tảng cho (một học thuyết...)",
quay,ki:,"ke, bến (cảng)",,
tyrosine,,(sinh vật học) tiroxin,,
puncture,'pʌɳktʃə,"sự đâm, sự châm, sự chích; lỗ đâm, lỗ châm, lỗ chích, lỗ thủng",(điện học) sự đánh thủng,"đam thủng, châm thủng, chích thủng"
smuggling,,sự buôn lậu,,
scanty,'skænti,"ít, thiếu, không đủ","(từ Mỹ,nghĩa Mỹ) nhỏ, chật hẹp",
intrinsically,,"về bản chất, thực chất",,
seedling,'si:dliɳ,cây trồng từ hạt (đối với cây chiết hoặc ghép),cây con,
abrasion,ə'breiʤn,sự làm trầy (da); sự cọ xơ ra; chỗ bị trầy da,"(địa lý,địa chất),  (kỹ thuật) sự mài mòn",
echo,'ekou,"tiếng dội, tiếng vang",sự bắt chước mù quáng,người bắt chước mù quáng; người ủng hộ mù quáng
epistemology,,(triết học) nhận thức luận; sự nhận thức luận,,
inapplicable,",inə'pri:ʃəbl","không thể áp dụng được, không thể ứng dụng được","không xứng, không thích hợp",
creamery,'kri:mi,"xưởng sản xuất bơ, phó mát, kem","hiệu bán sữa bơ, kem",
reversion,ri'və:ʃn,"(pháp lý) quyền đòi lại, quyền thu hồi",quyền thừa kế; tài sản thuộc quyền thừa kế,sự trở lại (tình trạng cũ)
thorium,'θɔ:riəm,(hoá học) Thori,,
scholastic,skə'læstik,"(thuộc) nhà trường, (thuộc) giáo dục, (thuộc) nhà giáo; (thuộc) học thuật; (thuộc) sách vở",kinh viện,"lên mặt học giả; sách vở, giáo điều"
nostalgia,nɔs'tældʤiə,"nỗi nhớ nhà, lòng nhớ quê hương",nỗi luyến tiếc quá kh,
repatriation,'ri:pætri'eiʃn,"sự hồi hương, sự trở về nước",,
jeep,dʤi:p,xe jíp,,
provocation,provocation,"sự khích, sự xúi giục, sự khích động; điều xúi giục, điều khích động","sự khiêu khích, sự trêu chọc, sự chọc tức; điều khiêu khích, điều trêu chọc, điều chọc tức",
hoist,hɔist,sự kéo lên; sự nhấc bổng lên (bằng cần trục...),thang máy,(kỹ thuật) cần trục; tời)
prog,prog,"(từ lóng) thức ăn (đi đường, đi cắm trại...)","(từ lóng) giám thị (trường đại học Căm-brít,  Ôc-phớt) ((cũng) proggins)",(từ lóng) (như) proctorize
arable,'ærəbl,trồng trọt được (đất),đất trồng,
beware,bi'weə,"cẩn thận, chú ý; đề phòng",,
throughput,,số lượng vật liệu đưa vào một quá trình (nhất là cho một thời gian được nói rõ),,
antagonist,æn'tægənist,"địch thủ, người đối lập, người phản đối; vật đối kháng",(giải phẫu) cơ đối vận,
strategically,,"(thuộc) chiến lược; là bộ phận của một kế hoạch, mưu đồ",chiến lược; đem lại lợi thế cho một mục đích nào đó,"vũ khí chiến lược (về vũ khí, nhất là tên lửa hạt nhân)"
tachycardia,",tæki'kɑ:diə","(y học) chứng tim đập nhanh, chứng mạch nhanh",,
allegory,'æligəri,"phúng dụ, lời nói bóng",chuyện ngụ ngôn,biểu tượng
tabular,'tæbjulə,"xếp thành bảng, xếp thành cột","phẳng như bàn, phẳng như bảng","thành phiến, thành tấm mỏng"
obscurity,əb'skjuəriti,"sự tối tăm, sự mờ mịt","sự tối nghĩa, sự khó hiểu","sự không có tên tuổi, tình trạng ít người biết đến"
doctrinal,dɔk'trainl,"(thuộc) chủ nghĩa, (thuộc) học thuyết",,
diagnose,'daiəgnouz,(y học) chẩn đoán (bệnh),,
sacrificial,",sækri'fiʃəl",(thuộc) sự cúng thần; dùng để cúng tế,,
turbidity,tə:'biditi,tính chất đục,"(từ Mỹ,nghĩa Mỹ) tính chất dày, tính chất đặc","(nghĩa bóng) tính chất mập mờ, tính chất lộn xộn"
bonnet,'bɔnit,"mũ bê-rê (của người Ê-cốt); mũ phụ nữ, mũ trẻ em",nắp đậy (máy ô tô); ca-pô; nắp ống lò sưởi,(thông tục) cò mồi (để lừa bịp ai)
treacherous,'tretʃərəs,"phản bội, phụ bạc, bội bạc","không tin được, dối trá, xảo trá",
incarceration,"in,kɑ:sə'reiʃn","sự bỏ tù, sự tống giam","(nghĩa bóng) sự giam hãm, sự o bế",(y học) sự bị nghẹt (thoát vị)
lard,lɑ:d,mỡ lợn,nhét mỡ vào thịt để rán,"(nghĩa bóng) chêm vào, đệm vào (lời nói, văn viết)"
spore,spɔ:,(sinh vật học) bào tử,"(nghĩa bóng) mầm, mầm mống",
precedence,pri:'si:dəns,"quyền được trước, quyền đi trước, quyền đứng trước, quyền ở trước","địa vị cao hơn, địa vị trên",
poker,'poukə,"(đánh bài) Pôke, bài xì",que cời,giùi khắc nung
caliber,'kælibə,"(từ Mỹ,nghĩa Mỹ) (như) calibre",,
spawning,,"sự đẻ trứng (tôm, cá); thời gian đẻ trứng",,
sowing,'souiɳ,sự gieo hạt,,
isotopic,",aisou'tɔpik",(hoá học) đồng vị,,
nominally,'nɔminəli,trên danh nghĩa,,
voluminous,və'lju:minəs,"to, to tướng",gồm nhiều tập,"viết nhiều sách (nhà văn, tác giả)"
extrapolation,",ekstrəpə'leiʃn",(toán học) phép ngoại suy,,
artwork,,(Tech) nguyên cảo; nguyên đồ; đồ trang sức; đồ nghệ thuật,,
contra,'kɔntrə,"đối với, chống với, ngược lại, trái lại",,
veritable,'veritəbl,"thực, thực sự",,
manslaughter,"'mæn,slɔ:tə",tội giết người,(pháp lý) tội ngộ sát,
tangential,tæn'dʤenʃəl,tiếp tuyến,,
nautical,'nɔ:tikəl,(thuộc) biển; (thuộc) hàng hải,,
conqueror,,"người đi xâm chiếm, người đi chinh phục",người chiến thắng,
chromatin,'kroumətin,"(sinh vật học) chất nhiễm sắc,  crômatin",,
nipple,'nipl,"núm vú, đầu vú cao su (ở bầu sữa trẻ con)","núm (ở da, thuỷ tinh, kim loại...)",mô đất (trên núi)
rendezvous,'rɔndivu:,"chỗ hẹn, nơi hẹn gặp",(quân sự) nơi quy định gặp nhau theo kế hoạch,cuộc gặp gỡ hẹn hò
expedite,'ekspidait,xúc tiến,"thanh toán, giải quyết (công việc)",
consignee,",kɔnsai'ni:","người nhận, người nhận hàng gửi để bán",,
multivariate,,nhiều chiều,,
liturgical,li'tə:dʤikəl,(thuộc) nghi thức tế lễ,,
glazed,,"đờ đẫn, thẩn thờ",,
moderator,'mɔdəreitə,"người điều tiết, máy điều tiết","người hoà giải, người làm trung gian",giám khảo kỳ thi phần thứ nhất bằng tú tài văn chương (trường đại học Ôc-phớt)
repose,ri'pouz,"sự nghỉ ngơi, sự nghỉ",sự yên tĩnh,giấc ngủ
exude,/ɪɡˈzud/,rỉ,ứa,
headmistress,/ˈhɛdˌmɪstɹəs/,bà hiệu trưởng,,
mien,/ˈmin/,dáng điệu,phong cách,
timidity,/təˈmɪdəti/,tính rụt rè nhút nhát,tính bẽn lẽn e lệ,
unravel,/ənˈɹævəɫ/,tháo ra,gỡ mối (chỉ),
unpromising,/ənˈpɹɔmɪsɪŋ/,không hứa hẹn,,
teem,/ˈtim/,có nhiều,có dồi dào,đầy
indignant,/ˌɪnˈdɪɡnənt/,căm phẫn,phẫn nộ,công phẫn
indignantly,/ˌɪnˈdɪɡnəntˌɫi/,căm phẫn,phẫn nộ,
eccentricity,/ˌɛksənˈtɹɪsəti/,tính lập dị,tính kỳ cục,
locomotion,/ˌɫoʊkəˈmoʊʃən/,sự di động,sự vận động,
enthuse,/ɪnˈθuz/,tỏ ra hăng hái,đầy nhiệt tình,
belligerent,/bəˈɫɪdʒɝənt/,tham chiến,,
belligerence,/bəˈɫɪdʒɝəns/,tình trạng đang giao tranh,tình trạng đang tham chiến,
stoicism,/ˈstoʊəˌsɪzəm/,chủ nghĩa xtôic,,
recluse,/ɹɪˈkɫus/,sống ẩn dật,xa lánh xã hội*  danh từ,
reclusive,/ɹiˈkɫusɪv/,ẩn dật,trốn đời,
shamble,/ˈʃæmbəɫ/,đi kéo lê,đi lết,đi lóng ngóng
puritanical,/ˌpjʊɹəˈtænɪkəɫ/,đạo đức chủ nghĩa,,
disdainful,/dɪsˈdeɪnfəɫ/,có thái độ khinh thị,khinh người,khinh khỉnh
zoologist,/zoʊˈɑɫədʒəst/,nhà động vật học,,
encumber,/ɛnˈkəmbɝ/,làm lúng túng,làm trở ngại,làm vướng víu
hypothesize,/haɪˈpɑθəˌsaɪz/,giả thuyết rằng,cho rằng,
plumage,/ˈpɫumədʒ/,bộ lông (chim gà vịt),,
predilection,/ˌpɹɛdəˈɫɛkʃən/,+ for) lòng ưa riêng,sự thích riêng,ý thiên về (cái gì)
vindication,/vɪndəˈkeɪʃən/,sự chứng minh,sự bào chữa,
parable,/ˈpɛɹəbəɫ/,truyện ngụ ngôn,,
minster,/ˈmɪnstɝ/,nhà thờ (của một) tu viện,,
wrack,/ˈɹæk/,tảo varêch,,
ironic,/aɪˈɹɑnɪk/,mỉa,mỉa mai,châm biếm
callous,/ˈkæɫəs/,thành chai,có chai (ở tay,chân)
callously,/ˈkæɫəsɫi/,tàn nhẫn,nhẫn tâm,
derelict,/ˈdɛɹəˌɫɪkt/,bị bỏ rơi,không ai nhìn nhận,vô chủ
ferocity,/fɝˈɑsəti/,tính dữ tợn,tính hung ác,
equable,/ˈɛkwəbəɫ/,không thay đổi,đều,
denounce,/dɪˈnaʊns/,tố cáo,tố giác,vạch mặt
denunciation,/dɪˌnənsiˈeɪʃən/,sự tố cáo,sự tố giác,sự vạch mặt
substantiate,/səbˈstænʃiˌeɪt/,chứng minh,,
inscrutable,/ˌɪnsˈkɹutəbəɫ/,khó nhìn thấu được,,
stratosphere,/ˈstɹætəsˌfɪɹ/,tầng bình lưu,,
laudatory,/ˈɫɔdəˌtɔɹi/,tán dương,ca ngợi,khen
laud,/ˈɫɔd/,lời tán dương,lời ca ngợi,lời khen ngợi
glitz,/ˈɡɫɪts/,nét quyến rũ nhất thời,vẻ hào nhoáng giả tạo,
glitzy,/ˈɡɫɪtsi/,giả tạo,phù phiếm,
automate,/ˈɔtəˌmeɪt/,tự động hoá,,
apprehend,/ˌæpɹɪˈhɛnd/,bắt,tóm,nắm lấy
affectation,/ˌæfɛkˈteɪʃən/,sự điệu bộ,sự màu mè,sự không tự nhiên
stipulate,/ˈstɪpjəˌɫeɪt/,quy định,đặt điều kiện*  nội động từ,
allot,/əˈɫɑt/,chia phần,phân phối,định phần
blitz,/ˈbɫɪts/,chiến tranh chớp nhoáng,,
primeval,/pɹaɪˈmivəɫ/,nguyên thủy,thái cổ,nguyên sinh
tenacity,/təˈnæsɪti/,tính chất dai,tính chất bền,tính bám chặt
tenaciously,/təˈneɪʃəsɫi/,dai,không quên (trí nhớ),
capacious,/kəˈpeɪʃəs/,rộng,to lớn,có thể chứa được nhiều
spontaneity,/ˌspɑntəˈniəti/,tính tự động,tính tự ý,
abject,/ˈæbdʒɛkt/,hèn hạ,thấp hèn,đê tiện
sheaf,/ˈʃif/,bó,lượm,thếp
octogenarian,/ˌɑktədʒɪˈnɛɹiən/,thọ tám mươi tuổi*  danh từ,,
voracity,/vɝˈæsəti/,tính tham ăn,tính phàm ăn,
brandish,/ˈbɹændɪʃ/,khua,vung gươm...),
gauche,/ˈɡoʊʃ/,vụng về,,
domesticity,/ˌdoʊˌmɛsˈtɪsəti/,trạng thái thuần hoá (súc vật),,
blandishment,/ˈbɫændɪʃmənt/,sự xu nịnh,,
carbonize,/ˈkɑɹbəˌnaɪz/,đốt thành than,,
midwifery,/ˈmɪdˌwaɪfɝi/,khoa sản,thuật đỡ đẻ,
adornment,/əˈdɔɹnmənt/,sự tô điểm,sự trang trí,sự trang hoàng
malleable,/ˈmæɫiəbəɫ/,dễ dát mỏng,dễ uốn,
malleability,/ˌmæɫiəˈbɪɫəti/,tính dễ dát mỏng,tính dễ uốn,
gale,/ˈɡeɪɫ/,bão,,
promenade,/ˌpɹɑməˈneɪd/,cuộc đi dạo,cuộc đi chơi,
testimonial,/ˌtɛstəˈmoʊniəɫ/,giấy chứng nhận,giấy chứng thực,
distill,/dɪˈstɪɫ/,chảy nhỏ giọt,,
informant,/ˌɪnˈfɔɹmənt/,người cung cấp tin tức,,
overlay,/ˈoʊvɝˌɫeɪ/,vật phủ (lên vật khác),,
nostalgic,/nɔˈstæɫdʒɪk/,nhớ nhà,nhớ quê hương,
grievance,/ˈɡɹivəns/,lời trách,lời phàn nàn,lời kêu ca
proportionally,/pɹəˈpɔɹʃənəɫi/,cân xứng,cân đối,
ornate,/ɔɹˈneɪt/,trang trí công phu,trang sức lộng lẫy,
modernism,/ˈmɑdɝˌnɪzəm/,từ ngữ cận đại,,
presuppose,/ˌpɹisəˈpoʊz/,giả định trước,phỏng định trước,đoán chừng trước
presupposition,/ˌpɹisəpəˈzɪʃən/,sự giả định trước,sự phỏng định trước,sự đoán chừng trước
transmitter,/tɹænsˈmɪtɝ/,người truyền,vật truyền,
egalitarian,/ɪˌɡæɫəˈtɛɹiən/,người theo chủ nghĩa quân bình,,
hindsight,/ˈhaɪnˌsaɪt/,thước ngắm (ở súng),,
disperse,/dɪˈspɝs/,giải tán,phân tán,
outmoded,/ˌaʊtˈmoʊdɪd/,không phải mốt,không còn mốt nữa,cổ lỗ sĩ
insular,/ˈɪnsəɫɝ/,hòn đảo,có tính chất một hòn đảo,
antidote,/ˈænɪˌdoʊt/,thuốc giải độc,,
prostrate,/ˈpɹɑstɹeɪt/,nằm úp sấp,nằm sóng soài,
haphazard,/hæpˈhæzɝd/,sự may rủi,sự ngẫu nhiên,sự tình cờ
haphazardly,/ˈhæfəzɝdɫi/,bừa bãi,lung tung,
delicatessen,/ˌdɛɫɪkəˈtɛsən/,món ăn ngon (bán sẵn),,
posit,/ˈpɑzət/,thừa nhận,cho là đúng,
cocoon,/kəˈkun/,làm kén,,
chrysalis,/ˈkɹɪsəɫɪs/,con nhộng,,
ignominious,/ˌɪɡnəˈmɪniəs/,xấu xa,đê tiện,đáng khinh
euphoria,/juˈfɔɹiə/,trạng thái phởn phơ,,
euphoric,/juˈfɔɹɪk/,phởn phơ,,
relegate,/ˈɹɛɫəˌɡeɪt/,loại bỏ,bỏ xó,bỏ riêng ra
succumb,/səˈkəm/,thua,không chịu nổi,không chống nổi
treachery,/ˈtɹɛtʃɝi/,sự phản bội,sự phụ bạc,sự bội bạc
maggot,/ˈmæɡət/,con giòi (trong thịt thối,phó mát),
palate,/ˈpæɫət/,vòm miệng,,
palatable,/ˈpæɫətəbəɫ/,ngon,,
hermit,/ˈhɝmət/,nhà ẩn dật,,
irrelevancy,/ˌɪˈɹɛɫəvənsi/,tính không dính dáng,tính không thích hợp,
mariner,/ˈmɛɹənɝ/,thuỷ thủ,,
helm,/ˈhɛɫm/,(như) helmet,,
autopilot,/ˈɔtoʊˌpaɪɫət/,máy lái tự động,,
unsuspected,/ˌənsəˈspɛktɪd/,không bị nghi ngờ,không ngờ,
decentralize,/dɪˈsɛntɹəˌɫaɪz/,phân quyền (về địa phương),,
prolong,/pɹəˈɫɔŋ/,kéo dài,nối dài,gia hạn
pressurization,/ˌpɹɛʃɝɪˈzeɪʃən/,sự gây sức ép,sự gây áp lực,
hotelier,/hoʊˈtɛɫjɝ/,chủ khách sạn,,
profitability,/ˌpɹɑfɪtəˈbɪɫɪti/,sự có lợi,sự có ích,sự thuận lợi
jargon,/ˈdʒɑɹɡən/,tiếng nói khó hiểu,tiếng nói líu nhíu khó hiểu,
extracurricular,/ˌɛkstɹəkɝˈɪkjəɫɝ/,ngoại khoá,,
frolic,/ˈfɹɑɫɪk/,vui vẻ,vui nhộn,hay nô đùa*  danh từ
minefield,/ˈmaɪnˌfiɫd/,bãi mìn,,
anarchic,/æˈnɑɹkɪk/,vô chính phủ,,
brevity,/ˈbɹɛvəti/,tính khúc chiết,sự vắn tắt,sự ngắn gọn
uncanny,/ənˈkæni/,kỳ lạ,huyền bí,
tactically,/ˈtæktɪkəɫi/,chiến thuật,(thuộc) sách lược,
gambit,/ˈɡæmbɪt/,bước đầu (trong công việc gì),,
babble,/ˈbæbəɫ/,tiếng bập bẹ,tiếng bi bô (trẻ con),
bauble,/ˈbɔbəɫ/,đồ trang sức loè loẹt rẻ tiền,,
painstaking,/ˈpeɪnˌsteɪkɪŋ/,chịu khó,cần cù,cẩn thận
painstakingly,/ˈpeɪnˌsteɪkɪŋɫi/,chịu khó,cần cù,cẩn thận
contraption,/kənˈtɹæpʃən/,máy kỳ cục,,
fluctuate,/ˈfɫəktʃəˌweɪt/,dao động,lên xuống,thay đổi bất thường
lyricist,/ˈɫɪɹɪsɪst/,nhà thơ trữ tình,,
lyrical,/ˈɫɪɹɪkəɫ/,bài thơ trữ tình,,
lyrically,/ˈɫɪɹɪkɫi/,trữ tình,nên thơ,
moribund,/ˈmɔɹəbənd/,gần chết,hấp hối,suy tàn
perch,/ˈpɝtʃ/,cá pecca*  danh từ,,
philanthropy,/fɪˈɫænθɹəpi/,lòng yêu người,lòng nhân đức,
philanthropist,/fəˈɫænθɹəpəst/,người yêu người,kẻ thương người,người nhân đức
philanthropic,/ˌfɪɫənˈθɹɑpɪk/,yêu người,thương người,nhân đức
connote,/kəˈnoʊt/,bao hàm,,
connotation,/ˌkɑnəˈteɪʃən/,nghĩa rộng,ý nghĩa (của một từ),
herald,/ˈhɛɹəɫd/,viên quan phụ trách huy hiệu,,
philistine,/ˈfɪɫəˌstin/,Phi,,
innuendo,/ˌɪnjuˈɛndoʊ/,lời ám chi,lời nói bóng nói gió,lời nói cạnh*  nội động từ
lament,/ɫəˈmɛnt/,lời than van,lời rên rỉ,
chronologically,/ˌkɹɑnəˈɫɑdʒɪkɫi/,theo niên đại,theo thứ tự thời gian,
rebound,/ɹiˈbaʊnd/,sự bật lại,sự nẩy lên (của quả bóng...),
flagging,/ˈfɫæɡɪŋ/,sự lát đường bằng đá phiến,,
electrode,/ˌɪˈɫɛktɹoʊd/,cực,cực điện,
interlude,/ˈɪntɝˌɫud/,tiết mục chuyển tiếp,,
recuperate,/ɹɪˈkupɝˌeɪt/,hồi phục (sức khoẻ),,
recuperative,/ɹɪˈkupɝətɪv/,để phục hồi sức khoẻ,bỏ (thuốc),
irrevocably,/ˌɪˈɹɛvəkəbɫi/,không thể hủy bỏ,không thể thay đổi,
slither,/ˈsɫɪðɝ/,trượt,trườn,bò
unnerving,/əˈnɝvɪŋ/,xem unnerve,,
protrude,/pɹoʊˈtɹud/,kéo ra,lôi ra,làm thò ra
demystify,/diˈmɪstəˌfaɪ/,làm rõ,làm sáng tỏ,
imperceptible,/ˌɪmpɝˈsɛptɪbəɫ/,không thể cảm thấy,không thể nhận thấy,
imperceptibly,/ˌɪmpɝˈsɛptɪbɫi/,không thể nhận thấy,không thể cảm thấy,
hapless,/ˈhæpɫəs/,rủi ro,không may,
wayward,/ˈweɪwɝd/,ương ngạnh,bướng bỉnh (trẻ con...),
blurb,/ˈbɫɝb/,lời quảng cáo sách,,
indolent,/ˈɪndəɫənt/,lười biếng,biếng nhác,
deviant,/ˈdiviənt/,<bóng> kẻ lầm đường lạc lối,,
engender,/ɛnˈdʒɛndɝ/,sinh ra,gây ra,đem lại
posterity,/pɑˈstɛɹəti/,con cháu,hậu thế,
venomous,/ˈvɛnəməs/,độc,,
choreography,/ˌkɔɹiˈɑɡɹəfi/,nghệ thuật bố trí điệu múa ba,,
archetype,/ˈɑɹkɪˌtaɪp/,nguyên mẫu,nguyên hình,
archetypal,/ˈɑɹkˈtaɪpəɫ/,nguyên mẫu,(thuộc) nguyên hình,
dissension,/dɪˈsɛnʃən/,mối bất đồng,mối chia rẽ,
exalted,/ɪɡˈzɔɫtɪd/,phấn khởi,cao hứng,
adept,/əˈdɛpt/,nhà luyện đan thông thạo,,
melodious,/məˈɫoʊdiəs/,du dương,êm tai,
magpie,/ˈmæɡˌpaɪ/,người hay nói,người hay ba hoa,
unsurpassed,/ˌənsɝˈpæst/,không hn,không vượt,không trội hn
loiter,/ˈɫɔɪtɝ/,đi tha thẩn,la cà,đi chơi rông
topple,/ˈtɑpəɫ/,+ down,over) ngã,đổ
clinch,/ˈkɫɪntʃ/,sự đóng gập đầu (đinh),,
anonymity,/ˌænəˈnɪmɪti/,tình trạng giấu tên,tình trạng nặc danh,
splinter,/ˈspɫɪntɝ/,mảnh vụn (gỗ,đá,đạn...)*  ngoại động từ
reproach,/ɹiˈpɹoʊtʃ/,sự trách mắng,sự quở trách,lời trách mắng
disseminate,/dɪˈsɛməˌneɪt/,gieo rắc (hạt giống,tư tưởng...),phổ biến
dissemble,/dɪˈsɛmbəɫ/,che giấu,giấu giếm,che đậy (ý định
mangle,/ˈmæŋɡəɫ/,máy cán là*  ngoại động từ,,
bereft,/bɝˈɛft/,làm mất,lấy mất,lấy đi
soliloquize,/səˈɫɪɫəˌkwaɪz/,nói một mình,,
mutinous,/ˈmjutənəs/,nổi dậy chống đối,nổi loạn,làm binh biến
prissy,/ˈpɹɪsi/,khó tính,,
reptilian,/ɹɛpˈtɪɫjən/,loài bò sát,giống bò sát*  danh từ,
computerize,/kəmˈpjutɝˌaɪz/,trang bị máy điện toán,,
nonchalant,/ˌnɑnʃəˈɫɑnt/,thờ ơ,hờ hững,lânh đạm
nonchalantly,/ˈnɑnʃəˈɫɑntɫi/,lãnh đạm,thờ ơ,
stultify,/ˈstəɫtəˌfaɪ/,làm mất hiệu lực,,
wallow,/ˈwɑɫoʊ/,bãi trâu đằm,bãi đằm*  nội động từ,
ponderous,/ˈpɑndɝəs/,nặng,có trọng lượng,
ebb,/ˈɛb/,triều xuống ((cũng) ebb,,
wane,/ˈweɪn/,sự khuyết,tuần trăng khuyết,
menacingly,/ˈmɛnəsɪŋɫi/,đe doạ,vẻ đe doạ,
calamitous,/kəˈɫæmətəs/,tai hại,gây thiệt hại,gây tai hoạ
austerely,/ˌɔˈstɪɹɫi/,khổ hạnh,khắc khổ,
austerity,/ˌɔˈstɛɹɪti/,sự nghiêm khắc,sự khắt khe,sự chặt chẽ
idiosyncrasy,/ˌɪdioʊˈsɪnkɹəˌsi/,đặc tính,,
idiosyncratic,/ˌɪdioʊˌsɪnˈkɹætɪk/,phong cách riêng,,
idiomatic,/ˌɪdiəˈmætɪk/,thành ngữ,có tính chất thành ngữ,
mediate,/ˈmidiˌeɪt/,gián tiếp,,
exorcism,/ˈɛksɝˌsɪzəm/,lời phù phép,câu thần chú (để đuổi tà ma),
exorcist,/ˈɛksɝsəst/,thầy phù thuỷ,người đuổi tà ma,
mediocrity,/ˌmidiˈɑkɹəti/,tính chất xoàng,tính chất thường,
dubiously,/ˈdubiəˌsɫi/,hồ nghi,ngờ vực,
curate,/ˈkjʊɹət/,cha phó,,
antithesis,/ænˈtɪθəsəs/,phép đối chọi,,
antithetical,/ˌæntəˈθɛtɪkəɫ/,phép đối chọi,,
detract,/dɪˈtɹækt/,lấy đi,khấu đi,
interrogate,/ˌɪnˈtɛɹəˌɡeɪt/,hỏi dò,thẩm vấn,chất vấn
perverse,/pɝˈvɝs/,hư hỏng,hư thân mất nết,đồi truỵ
perversity,/pɝˈvɝsəti/,sự hư hỏng,sự hư thân mất nết,sự đồi truỵ
opacity,/oʊˈpæsəti/,tính mờ đục,,
pedestal,/ˈpɛdəstəɫ/,bệ,đôn*  ngoại động từ,
lurid,/ˈɫʊɹəd/,xanh nhợt,tái mét,bệch bạc
rife,/ˈɹaɪf/,lan tràn,lưu hành,thịnh hành
mercenary,/ˈmɝsəˌnɛɹi/,làm thuê,làm công,
polysyllabic,/ˌpɑˌɫisɪˈɫæbɪk/,nhiều âm tiết (từ),,
syllabic,/səˈɫæbɪk/,âm tiết,đọc thành âm tiết,
snippet,/ˈsnɪpət/,miếng nhỏ cắt ra,mụn vải,
depravity,/dɪˈpɹævəti/,tình trạng hư hỏng,tình trạng suy đồi,sự sa đoạ
depraved,/diˈpɹeɪvd/,hỏng,suy đồi,sa đoạ
deprecate,/ˈdɛpɹəˌkeɪt/,phản đối,phản kháng,không tán thành
revile,/ɹiˈvaɪɫ/,chửi rủa,mắng nhiếc,xỉ vả
revulsion,/ɹiˈvəɫʃən/,sự thay đổi đột ngột (ý kiến,tính nết...),
divination,/ˌdɪvəˈneɪʃən/,sự đoán,sự tiên đoán,sự bói toán
flit,/ˈfɫɪt/,sự dọn nhà,,
hitch,/ˈhɪtʃ/,nút thòng lọng,nút dây,
scavenger,/ˈskævəndʒɝ/,công nhân quét đường,,
vermin,/ˈvɝmɪn/,sâu,vật hại (chồn,chuột...)
emulate,/ˈɛmjəˌɫeɪt/,thi đua với (ai),,
emulation,/ˌɛmjəˈɫeɪʃən/,sự thi đua,,
avian,/ˈeɪviən/,loài chim,,
vestigial,/vəˈstɪdʒiəɫ/,vết tích,(thuộc) dấu vết,
brouhaha,/ˈbɹuhɑˌhɑ/,sự ồn ào hỗn độn,,
magnate,/ˈmæɡˌneɪt/,người có quyền thế lớn,,
whirlwind,/ˈhwɝɫˌwɪnd/,cn gió cuốn,gió lốn,
euphemism,/ˈjufəˌmɪzəm/,lối nói trại,lời nói trại,uyển ngữ
euphemistic,/ˌjufəˈmɪstɪk/,(thuộc) nói trại,(thuộc) uyển ngữ,
euphemistically,/ˌjufəˈmɪstɪkɫi/,theo lối nói trại,theo lối nói hoa Mỹ,
colloquial,/kəˈɫoʊkwiəɫ/,thông tục,,
colloquium,/kəˈɫoʊkwiəm/,hội thảo chuyên đề,,
allude,/əˈɫud/,nói bóng gió,ám chỉ,
disparage,/dɪˈspɛɹɪdʒ/,gièm pha,chê bai,coi rẻ
disparaging,/dɪˈspɛɹɪdʒɪŋ/,gièm pha,chê bai,coi rẻ
huddle,/ˈhədəɫ/,đống lộn xộn,mớ lộn xộn,đám đông lộn xộn (người)
confabulation,/kənˌfæbjəˈɫeɪʃən/,sự nói chuyện,sự nói chuyện phiếm,sự tán phét
maliciously,/məˈɫɪʃɪsɫi/,xem malicious,,
cinematography,/ˌsɪnɪməˈtɑɡɹəfi/,thuật quay phim,,
cinematographer,/ˌsɪnɪməˈtɑɡɹəfɝ/,người chuyên về điện ảnh,Nhà điện ảnh,
maverick,/ˈmævɝɪk/,con bê chưa đánh dấu,,
turret,/ˈtɝət/,tháp nhỏ,,
impressionistic,/ˌɪmˌpɹɛʃəˈnɪstɪk/,chủ nghĩa ấn tượng,,
