word,pronunciation,meaning1,meaning2,meaning3
killer,'kilə,"người giết, kẻ giết người",dụng cụ giết thịt (súc vật),(động vật học) cá heo ((cũng) killer whale)
fore,fɔ:,phần trước,(hàng hải) nùi tàu,"sãn có, ở tại chỗ; sãn sàng"
viewing,,sự xem phim,sự kiểm tra hình ảnh,
fantastic,fæn'tæstik,"kỳ quái, quái dị, lập dị",đồng bóng,vô cùng to lớn
frontal,'frʌntl,(thuộc) trán,đằng trước mặt,cái che mặt trước bàn thờ
sinking,'siɳkiɳ,sự chìm; sự đánh chìm,"sự hạ xuống, sự tụt xuống, sự lún xuống; sự sa lầy",sự đào giếng
psychologist,sai'kɔlədʤist,nhà tâm lý học,,
resultant,ri'zʌltənt,kết quả,"(vật lý),  (toán học) tổng hợp","(vật lý),  (toán học) lực tổng hợp, hợp lực"
duck,dʌk,"con vịt, vịt cái",thịt vịt,(thân mật) người yêu quí; người thân mến
imperfect,im'pə:fikt,"không hoàn hảo, không hoàn chỉnh, không hoàn toàn","chưa hoàn thành, còn dở dang",(ngôn ngữ học) (thuộc) thời quá khứ chưa hoàn thành
drawer,'drɔ:ə,người kéo; người nhổ (răng),người lính (séc...),người vẽ
transformer,træns'fɔ:mə,người làm biến đổi; vật làm biến đổi,(điện học) máy biến thế,
onion,'ʌnjən,củ hành,cây hành,"(từ lóng) thạo nghề của mình, cừ về công việc của mình, nắm vấn đề của mình"
sank,siɳk,"thùng rửa bát, chậu rửa bát","((thường) (nghĩa bóng)) vũng nước bẩn, vũng lầy; ổ",đầm lầy
handicapped,,"người bị tật nguyền, người tàn tật",,
steal,sti:l,"ăn cắp, ăn trộm","lấy bất thình lình, làm vụng trộm; khéo chiếm được (bằng thủ đoạn kín đáo...)","lẻn, đi lén"
toe,tou,ngón chân,"mũi (giày, dép, ủng)",chân (tường)
satisfying,'sætisfaiiɳ,"làm thoả mãn, làm vừa ý",,
adjustable,ə'dʤʌstəbl,có thể điều chỉnh được,có thể làm cho thích hợp,"có thể hoà giải được, có thể giàn xếp được (mối bất hoà, cuộc phân tranh...)"
elephant,'elifənt,(động vật học) con voi,"khổ giấy 70 cm x 57, 5 cm","(Elephant) (từ Mỹ,nghĩa Mỹ) đảng Cộng hoà"
nowadays,'nauədeiz,"ngày nay, đời nay, thời buổi này, thời buổi tân tiến này","ngày nay, đời nay, thời buổi này, thời buổi tân tiến này",
climbing,'klaimiɳ,sự leo trèo,,
pouring,'pɔ:riɳ,"như trút nước, như đổ cây nước (mưa)",,
forage,'fɔridʤ,"thức ăn (cho) vật nuôi, cỏ",sự cắt cỏ (cho súc vật ăn),sự lục lọi; sự tìm tòi
localized,,được định xứ,,
fats,fæts,"(Fats) (dùng như số ít) (từ Mỹ,nghĩa Mỹ),  (như) fatso",(số nhiều) súc vật vỗ béo (để giết thịt),
replication,,sự tái tạo; tình trạng là bản sao của (cái gì),,
clearer,,xem clear,,
developer,di'veləpə,(nhiếp ảnh) người rửa ảnh; thuốc rửa ảnh,,
smoothly,,một cách êm ả; một cách trôi chảy,,
tap,tæp,vòi (nước),nút thùng rượu,"loại, hạng (rượu)"
balloon,bə'lu:n,"khí cầu, quả bóng",(hoá học) bình cầu,(kiến trúc) quả cầu (trên đầu cột) ô ghi lời (ở một bức tranh khôi hài)
interestingly,,"thú vị, hấp dẫn",,
woke,weik,(hàng hải) lằn tàu,"theo chân ai, theo liền ngay sau ai",(nghĩa bóng) theo gương ai
clue,klu:,đầu mối; manh mối,dòng tư tưởng; mạch câu chuyện,
subset,,tập hợp con,,
sadly,'sædli,"buồn bã, buồn rầu, âu sầu",,
resentment,ri'zentmənt,"sự phẫn uất, sự oán giận","sự phật ý, sự bực bội",
transplantation,træns'plɑ:n'teiʃn,(nông nghiệp) sự ra ngôi; sự cấy (lúa),sự di thực,"(y học) sự cấy, sự ghép"
reconsideration,"'ri:kən,sidə'reiʃn",sự xem xét lại; sự xét lại (quyết định...),,
troubled,'trʌbld,"đục, không trong","không yên, băn khoăn, lo lắng, bồn chồn","rối loạn, hỗn loạn"
inexpensive,",iniks'pensiv","không đắt, rẻ",,
costing,,(Tech) định giá,,
refrigerator,ri'fridʤəreitə,"tủ ướp lạnh, phòng ướp lạnh",,
cutter,'kʌtə,"người cắt; vật để cắt, máy cắt, máy băm",thuyền một cột buồm,xuồng ca nô (của một tàu chiến
garlic,'gɑ:lik,(thực vật học) cây tỏi,củ tỏi,
singular,'siɳgjulə,(ngôn ngữ học) ở số ít,"một mình, cá nhân","đặc biệt, kỳ dị, phi thường"
nationally,'næʃnəli,về mặt dân tộc; về mặt quốc gia,toàn quốc,
protestant,protestant,"người phản kháng, người phản đối, người kháng nghị",Protestant (tôn giáo) người theo đạo Tin lành,"phản kháng, phản đối, kháng nghị"
localization,",loukəlai'zeiʃn","sự hạn định vào một nơi, sự hạn định vào một địa phương",sự địa phương hoá,"sự xác định vị trí, sự định vị"
loudly,'laudili,"ầm ĩ, inh ỏi","nhiệt liệt, kịch liệt (ca ngợi, phản kháng)","sặc sỡ, loè loẹt (màu sắc)"
revealing,,"bộc lộ, biểu lộ; tiết lộ, để lộ ra, cho thấy (điều bí mật)","phát hiện, khám phá",
dissent,di'sent,"sự bất đồng quan điểm, sự bất đồng ý kiến","(tôn giáo) sự không theo nhà thờ chính thống, sự không quy phục nhà thờ chính thống","(+ from) bất đồng quan điểm, bất đồng ý kiến"
detrimental,",detri'mentl","có hại, thiệt hại cho; bất lợi cho","(từ lóng) đám xoàng, đám không béo bở lắm (người muốn dạm hỏi)",
imminent,'iminənt,"sắp xảy ra, (xảy ra) đến nơi",,
directorate,di'rektərit,chức giám đốc,ban giám đốc,
hundred,'hʌndrəd,trăm,rất bận phải làm trăm công nghìn việc,trăm; hàng trăm
baking,'beikiɳ,sự nướng (bánh...),sự nung (gạch...),"mẻ (bánh, gạch...)"
modernity,mɔ'də:niti,tính chất hiện đại,cái hiện đại,
shouting,'ʃautiɳ,sự la hét; tiếng hò hét; tiếng reo hò,"(từ lóng) sự khao, sự thết",mọi việc đã xong xuôi chỉ còn đợi sự reo hò hoan hô
curse,kə:s,"sự nguyền rủa, sự chửi rủa","tai ương, tai hoạ; vật ghê tở, vật đáng nguyền rủa",lời thề độc
freeze,fri:z,"sự đông vì lạnh, sự giá lạnh; tình trạng đông vì lạnh",tiết đông giá,"sự ổn định; sự hạn định (giá cả, tiền lương...)"
photographer,fə'tɔgrəfə,"nhà nhiếp ảnh, thợ nhiếp ảnh",,
polite,pə'lait,"lễ phép, có lễ độ; lịch sự, lịch thiệp",tao nhã (văn...),
familiarity,"fə,mili'æriti",sự thân mật,"sự quen thuộc (với ai); sự quen thuộc, sự hiểu biết (một vấn đề)",sự đối xử bình dân (với kẻ dưới)
seniority,",si:ni'ɔriti","sự nhiều tuổi hơn, sự cao cấp hơn, sự thâm niên (trong nghề nghiệp)",,
priced,praist,"có giá, có đề giá",,
copying,,"(Tech) sao lại, in lại",,
scenery,'si:nəri,(sân khấu) đồ dùng trang trí (một gánh hát); cảnh phông,"phong cảnh, cảnh vật",
screaming,'skri:miɳ,"la lên, thét lên, thất thanh","tức cười, làm cười phá lên",
policeman,pə'li:smən,officer) /pə'li:s'ɔfisə/,"cảnh sát, công an",
flooding,,sự làm ngập lụt; sự úng lụt; nạn lụt,,
fashioned,,theo kiểu hình thức nào đấy,"được tạo dáng, được tạo hình",
inviting,in'vaitiɳ,mời mọc,"lôi cuốn, hấp dẫn",
corrective,kə'rektiv,"để sửa chữa, để hiệu chỉnh","để trừng phạt, để trừng trị",để làm mất tác hại
federally,,do chính quyền liên bang,,
gaseous,'geizjəs,(thuộc) thể khí,,
disturb,dis'tə:b,"làm mất yên tĩnh, làm náo động; quấy rầy, làm bối rối, làm lo âu; làm xáo lộn",(vật lý) làm nhiễu loạn,
butt,bʌt,"gốc (cây); gốc cuống (lá); báng (súng); đầu núm, đầu cán (roi, gậy...)",mẩu thuốc lá (hút còn lại),cá mình giẹp (như cá bơn...)
armor,'ɑ:mə,"(từ Mỹ,nghĩa Mỹ) (như) armour",,
thousand,'θauzənd,nghìn,"số một nghìn, một nghìn","rất nhiều, hàng nghìn"
stealing,'sti:liɳ,"sự căn cắp, sự ăn trộm","((thường) số nhiều) của ăn cắp, của ăn trộm",
fry,frai,"cá mới nở, cá bột",cá hồi hai năm,thịt rán
sailing,,sự đi thuyền,"chuyến đi xa thường xuyên, sự khởi hành đi xa của một con tàu",
zoning,'zouniɳ,"sự chia thành đới, sự chia thành khu vực, sự quy vùng",,
shipper,'ʃipə,nhà buôn chở hàng bằng tàu,,
feeder,'fi:də,người cho ăn,"người ăn, súc vật ăn",(như) feeding-bottle
boarding,'bɔ:diɳ,"sự lót ván, sự lát ván",sự đóng bìa cứng (sách),"sự ăn cơm tháng, sự ăn cơm trọ"
titled,'taitld,"có tước vị, có chức tước",,
industrialization,"in,dʌstriəlai'zeiʃn",sự công nghiệp hoá,,
grammatical,grə'mætikəl,(ngôn ngữ học) (thuộc) ngữ pháp; theo ngữ pháp,,
impress,im'pres,sự đóng dấu,"dấu (đóng vào, in vào...)",(nghĩa bóng) dấu ấn
textual,'tekstjuəl,(thuộc) nguyên văn,theo đúng nguyên văn (bản dịch...),
learner,'lə:nə,"người học, học trò, người mới học",,
wandering,'wɔndəriɳ,sự đi lang thang,"(nghĩa bóng) sự lạc hướng, sự chệch hướng",sự nghĩ lan man; sự lơ đễnh
insanity,in'sæniti,"tính trạng điên, tình trạng mất trí; bệnh điên",sự điên rồ; điều điên rồ,
expectancy,iks'pektəns,"tình trạng mong chờ, tình trạng ngóng chờ, tình trạng trông mong",triển vọng (có thể có cái gì...),tuổi thọ dự tính
averaging,,(Tech) lấy trung bình (d),,
silly,'sili,"ngờ nghệch, ngớ ngẩn, khờ dại","choáng váng, mê mẩn","(từ cổ,nghĩa cổ) ngây thơ; đơn giản, giản dị; yếu đuối"
storing,,sự cất giữ vào kho,(tin) sự ghi vào bộ nhớ,
grandson,'grænsʌn,"cháu trai (gọi bằng ông nội, ông ngoại)",,
inactive,in'æktiv,"không hoạt động, thiếu hoạt động, ì",,
lordship,'lɔ:dʃip,"quyền thế, uy quyền, quyền lực; quyền chiếm hữu (của đại quý tộc phong kiến)",gia trang; lâu đài (của đại quý tộc phong kiến),các hạ (tiếng tôn xưng các nhà quý tộc)
stepping,,sự làm thành bậc; thành nấc,sự chia thành từng bước,sự đắp bậc thang
reagent,,<hóa> thuốc thử,chất phản ứng,
reactivity,,"khả năng phản ứng, tính phản ứng, độ phản ứng",,
lining,'lainiɳ,"lớp vải lót (áo, mũ)","lớp gỗ che tường, lớp gạch giữ bờ đất, lớp đá giữ bờ đất",
backing,'bækiɳ,sự giúp đỡ; sự ủng hộ,(the backing) những người ủng hộ,sự bồi lại (một bức tranh...); sự đóng gáy (sách)
positioning,,(máy tính) đặt vào vị trí,,
earthly,'ə:θli,(thuộc) quả đất,trần tục,"(thông tục) có thể, có thể tưởng tượng được"
but,bʌt,"nhưng, nhưng mà",nếu không; không còn cách nào khác,mà lại không
wrongful,'rɔɳful,"bất công, không công bằng, không đáng, vô lý",thiệt hại cho; tổn hại cho,"(pháp lý) trái luật, phi pháp"
against,ə'geinst,"chống lại, ngược lại, phản đối",tương phản với,"dựa vào, tỳ vào, áp vào, đập vào"
signing,,việc dùng cử chỉ để nói với người điếc,,
browning,'brauniɳ,(quân sự) súng braoninh,,
accountable,ə'kauntəbl,"chịu trách nhiệm, có trách nhiệm phải giải thích","có thể nói rõ được, có thể giải thích được",
slice,slais,"miếng mỏng, lát mỏng","phần, phần chia",dao cắt cá (ở bàn ăn) ((cũng) fish-slice)
tore,tɔ:,(kiến trúc) đường gờ tròn quanh chân cột ((cũng) torus),,
graded,,xếp hạng; phân hạng; xếp loại,chọn lọc,
robe,roub,"áo choàng (để chỉ chức vụ, nghề nghiệp...)",áo ngoài (của trẻ nhỏ); áo dài (đàn bà),"(từ Mỹ,nghĩa Mỹ) áo choàng mặc trong nhà"
burner,'bə:nə,"người đốt, người nung ((thường) trong từ ghép)",đèn,mỏ đèn
planetary,'plænitəri,(thuộc) hành tinh,"ở thế gian này, trần tục","đồng bóng, lúc thế này, lúc thế khác"
smoked,'smoukt,dried),"hun khói, sấy khói (thịt...)",
freshly,'freʃli,"((thường) + động tính từ quá khứ) mới mẻ, vừa mới","có vẻ tươi, tươi mát","khoẻ khắn, sảng khoái"
deserted,di'zə:tid,"không người ở, hoang vắng, trống trải, vắng vẻ, hiu quạnh","bị ruồng bỏ, bị bỏ mặc, bị bỏ rơi",
float,float,cái phao; phao cứu đắm,"bè (gỗ...); mảng trôi (băng, rong...)",bong bóng (cá)
downs,,the down đồi cỏ thấp,,
excepting,ik'septiɳ,"trừ, không kể","(từ cổ,nghĩa cổ) trừ phi",
topical,'tɔpikəl,(thuộc) đề tài,có tính chất thời sự,"(y học) cục bộ, địa phương"
uneasy,ʌn'i:zi,"không thoải mái, bực bội, bứt rứt, khó chịu","lo lắng, băng khoăn","phiền phức, rầy rà"
suitability,",sju:tə'biliti","sự hợp, sự thích hợp",,
bite,bait,"sự cắn, sự ngoạm; miếng cắn; vết cắn","sự châm, sự đốt; nốt đốt (muỗi, ong...)",miếng (thức ăn); thức ăn
slim,slim,"mảnh khảnh, mảnh dẻ, thon","ít ỏi, sơ sài, nghèo nàn, mỏng manh","láu, khôn lỏi, xảo quyệt"
plural,'pluərəl,"(ngôn ngữ học) ở số nhiều, (thuộc) số nhiều",nhiều,sự bỏ phiếu của một cử tri ở nhiều khu vực bầu cử
stole,stoul,"(từ cổ,nghĩa cổ) (La mã) khăn choàng (mục sư)",khăng choàng vai (đàn bà),(xem) stolon
downstairs,'daun'steəz,"ở dưới nhàn, ở tầng dưới","xuống cầu thang, xuống gác","ở dưới nhà, ở tầng dưới"
dentist,'dentist,thầy thuốc chữa răng,thợ trồng răng,
reddish,'rediʃ,"hơi đỏ, đo đỏ",,
pointer,'pɔintə,"kín (trên mặt cân, trên đồng hồ đo)","que (chỉ bản đồ, bảng...)","(thông tục) lời gợi ý, lời mách nước"
plentiful,'plentiful,"sung túc, phong phú, dồi dào",,
travelled,'trævld,"đã đi nhiều, đã từng đi đây đi đó; bôn ba từng trải",có nhiều khách du hành qua lại,
ankle,'æɳkl,mắt cá chân,,
regularity,'regju'læriti,"tính đều đều, tính đều đặn",tính cân đối,"tính quy củ, tính đúng mực"
lawfully,,"hợp pháp, đúng luật",,
corpse,kɔ:ps,"xác chết, thi hài",,
bitterness,'bitənis,vị đắng,"sự cay đắng, sự chua xót; sự đau đớn, sự đau khổ","sự chua cay, sự gay gắt (của lời nói); tính ác liệt"
digging,'digiɳ,"sự đào, sự bới, sự xới, sự cuốc ((từ lóng) digs)","sự tìm tòi, sự nghiên cứu",(số nhiều) mỏ vàng; mỏ
unavoidable,",ʌnə'vɔidəbl",không thể tránh được,,
honorary,'ɔnərəri,"danh dự (chức vị, bằng...)",,
suggestive,sə'dʤestiv,"gợi ý, có tính chất gợi ý, có tính chất gợi nhớ","kêu gợi, gợi những ý nghĩ tà dâm",
lessor,le'sɔ:,"chủ cho thuê theo hợp đồng (nhà, đất)",,
spoon,spu:n,cái thìa,vật hình thìa,sinh trưởng trong một gia đình sung túc; sướng từ trong trứng sướng ra
dissenting,,không theo nhà thờ chính thống,,
frank,fræɳk,miễn cước; đóng dấu miễn cước,(sử học) ký miễn cước,(sử học) cấp giấy thông hành
piled,,xem pile,,
admire,əd'maiə,ngắm nhìn một cách vui thích,"khâm phục, ((thông tục)) thán phục, cảm phục; hâm mộ, ngưỡng mộ; khen ngợi, ca tụng","say mê, mê"
indoor,'indɔ:,trong nhà,,
symbolism,'simbəlizm,chủ nghĩa tượng trưng,,
ancestor,'ænsistə,"ông bà, tổ tiên",,
unimportant,'ʌnim'pɔ:tənt,"không quan trọng, không đáng kể",,
kissing,'kisiɳ,sự hôn; sự ôm hôn,,
disadvantaged,,"thiệt thòi, thua thiệt","người chịu thiệt thòi, người chịu thua thiệt",
correcting,,"(Tech) hiệu chỉnh, sửa (d)",,
powered,,được trang bị hoặc vận hành bằng sức của máy,có sức thuyết phục mạnh mẽ (người),
toast,toust,bánh mì nướng,(từ lóng) hoàn toàn định đoạt số phận ai,nướng
tearing,'teəriɳ,"sự xé nát, sự xé rách","làm rách, xé rách","dữ dội, hung dữ, cuồng, mạnh"
burnt,bə:nt,"bị cháy, bị đốt, khê","rám nắng, sạm nắng (da...)",nung chín (đất sét...)
beyond,bi'jɔnd,"ở xa, ở phía bên kia",ở bên kia,"quá, vượt xa hơn"
successively,,liên tục; kế tiếp; liên tiếp; lần lượt,,
bend,bentʃ,"chỗ uốn, chỗ cong; chỗ rẽ","khuỷ (tay, chân)",(hàng hải) chỗ nối (hai đầu dây); chỗ thắt nút
retiring,ri'taiəriɳ,"xa lánh mọi người, không thích xuất đầu lộ diện",kín đáo; khiêm tốn,dành cho người về hưu
traveler,,"người đi, người đi du lịch, người đi du hành, lữ khách, người hay đi",người đi chào hàng,"người Digan, người lang thang"
resale,'ri:'seil,sự bán lại,,
securely,,"chắc chắn, bảo đảm","an toàn, kiên cố, vững chắc, được bảo vệ, an ninh","an toàn, tin cậy được; yên tâm"
reinsurance,'ri:in'ʃuərəns,sự bảo hiểm lại,,
reportedly,,"theo như đưa tin, tường trình",,
runner,'rʌnə,người tuỳ phái (ở ngân hàng),đấu thủ chạy đua,người buôn lậu
directional,di'rekʃənl,"điều khiển, chỉ huy, cai quản",định hướng,
damaging,'dæmidʤiɳ,"hại, có hại, gây thiệt hại",,
outreach,aut'ri:tʃ,vượt hơn,với xa hơn,
barium,'beəriəm,(hoá học) bari,,
countess,'kauntis,nữ bá tước,vợ bá tước,
tuning,'tju:niɳ,(âm nhạc) sự lên dây,(rađiô) sự điều chỉnh làn sóng; sự bắt làn sóng,(kỹ thuật) sự điều chỉnh (máy)
longing,'lɔɳiɳ,"ước ao, mong đợi, khát khao, ham muốn",,
centrally,,xem central,,
championship,'tʃæmpjənʃip,chức vô địch; danh hiệu quán quân,"sự bảo vệ, sự bênh vực, sự đấu tranh cho",
harmonious,hɑ:'mɔnikə,"hài hoà, cân đối","hoà thuận, hoà hợp","(âm nhạc) du dương, êm tai; hoà âm"
countenance,'kauntinəns,sắc mặt; vẻ mặt,"sự tán thành, sự đồng tình ủng hộ, sự khuyến khích","vẻ nghiêm trang, thái độ nghiêm chỉnh; vẻ bình tĩnh"
transplant,træns'plɑ:nt,(nông nghiệp) ra ngôi; cấy (lúa),"đưa ra nơi khác, di thực","(y học) cấy, ghép"
stadium,'steidjəm,sân vận động,đường đua,Xtađiom (đơn vị đo chiều dài bằng khoảng 184 m)
unmarried,'ʌ'mærid,"chưa kết hôn, chưa thành lập gia đình; ở vậy",,
faction,'fækʃn,"bè phái, bè cánh","óc bè phái, tư tưởng bè phái",
scaling,,sự xác định tỷ xích,sự lập thang,sự đóng cặn
cursed,'kə:sid,"đáng ghét, ghê tởm, đáng nguyền rủa","(từ cổ,nghĩa cổ) hay bẳn, hay gắt",
aisle,ail,"cánh, gian bên (trong giáo đường)","lối đi giữa các dãy ghế (trong nhà thờ, ở rạp hát, xe lửa, xe buýt)",
armenian,ɑ:'mi:njən,(thuộc) Ac-mê-ni,người Ac-mê-ni,tiếng Ac-mê-ni
cricket,,<động> con dế,<thể> môn crikê,chơi crikê
businessman,,"nhà kinh doanh, thương gia",người quen giao dịch,
camping,,sự cắm trại,,
playground,'pleigraund,"sân chơi, sân thể thao (trường học)",nước Thuỵ sĩ,
bowling,,trò chơi lăn bóng gỗ,động tác phát bóng (môn cricket),
impatient,im'peiʃənt,"thiếu kiên nhẫn, không kiên tâm, nóng vội, nôn nóng; hay sốt ruột","(+ of) không chịu đựng được, không dung thứ được, khó chịu (cái gì)",
comb,koum,cái lược,(nghành dệt) bàn chải len,lỗ tổ ong
unquestionably,,xem unquestionable,,
wander,'wɔndə,"đi thơ thẩn, đi lang thang","đi lạc đường, lầm đường, chệch đường ((nghĩa đen) & (nghĩa bóng))","quanh co, uốn khúc (con sông...)"
bug,bʌg,con rệp,"(từ Mỹ,nghĩa Mỹ) sâu bọ","(từ Mỹ,nghĩa Mỹ),  (thông tục) lỗi kỹ thuật, thiếu sót về kỹ thuật"
interdependence,",intədi'pendəns",sự phụ thuộc lẫn nhau,,
sewing,'souiɳ,"sự may vá, sự khâu cá",,
bearer,'beərə,"người đem, người mang, người cầm (thư, điện...); người khiêng, người vác, người tải",vật sinh lợi nhiều,"(vật lý) vật đỡ, cái giá, cái trụ"
armature,'ɑ:mətjuə,(quân sự) áo giáp,(quân sự) vỏ sắt,"(kỹ thuật) cốt, lõi"
whatever,w t'ev,nào,"dù thế nào, dù gì",bất cứ cái gì mà; tất c cái gì mà
subgroup,'sʌbgru:p,(sinh vật học) phân nhóm,,
shorts,,"quần sóoc (quần ngắn không đến đầu gối, mặc chơi thể thao hoặc vào mùa nóng)",<Mỹ> quần đùi của đàn ông,
warming,'wɔ:miɳ,"sự làm ấm, sự hâm, sự hơ, sự sưởi ấm","(từ lóng) trận đòn, trận roi",làm cho ấm; ấm
reunion,'ri:'ju:njən,"sự sum họp, sự họp lại, sự hợp nhất lại; tình trạng được sum hợp, tình trạng được hợp nhất","cuộc hội họp, cuộc họp mặt thân mật","sự hoà hợp, sự hoà giải"
insulated,,được cách điện,,
detriment,'detrimənt,"sự thiệt hại, sự tổn hại, sự phương hại",,
pronunciation,pronunciation,"sự phát âm, sự đọc","cách phát âm, cách đọc (của ai, của một từ)",
catholicism,kə'θɔlisizm,"đạo Thiên chúa, công giáo",,
reviewer,ri'vju:ə,nhà phê bình (sách...),,
header,'hedə,người đóng đáy thùng,(thông tục) cái nhảy lao đầu xuống trước,"(điện học) côlectơ, cái góp điện"
dancer,'dɑ:nsə,"người nhảy múa, diễn viên múa, vũ nữ",,
shine,ʃain,"ánh sáng, ánh nắng",nước bóng,(từ lóng) sự cãi nhau; sự huyên náo; sự chấn động dư luận
balcony,'bælkəni,bao lơn,ban công (trong nhà hát),
redevelopment,,"sự xây dựng lại, sự được xây dựng lại; sự quy hoạch",,
misrepresentation,"'mis,reprizen'teiʃn","sự trình bày sai, sự miêu tả sai","sự xuyên tạc, sự bóp méo (sự việc)",
handler,'hændlə,"người điều khiển, người xử dụng (máy...)",người huấn luyện võ sĩ quyền Anh,
patented,,tính từ,"đã có bằng sáng chế, môn bài",
roofing,'ru:fiɳ,vật liệu lợp mái,sự lợp mái,"mái, nóc"
adjective,'ædʤiktiv,"phụ vào, thêm vào; lệ thuộc, không đứng một mình",(ngôn ngữ học) có tính chất tính từ; (thuộc) tính từ,(ngôn ngữ học) tính từ
athlete,'æθli:t,lực sĩ,"vận động viên (điền kinh, thể dục thể thao)",
voiced,vɔist,(ngôn ngữ học) kêu,,
locking,,"sự khoá, chốt",sự điều khiển cửa âu,
marvelous,,như marvellous,,
prominently,,"lồi lên, nhô lên","dễ thấy, nổi bật","xuất chúng, lỗi lạc, nổi tiếng (người)"
strikingly,,"nổi bật, đập vào mắt, thu hút sự chú ý, thu hút sự quan tâm; đáng chú ý, gây ấn tượng",đánh chuông (đồng hồ ),
thieves,θi:f,"kẻ trộm, kẻ cắp","dùng trộm cướp bắt trộm cướp, lấy giặc bắt giặc; vỏ quít dày móng tay nhọn",(xem) Latin
linearly,,(một cách) tuyến tính,,
imprint,'imprint,"dấu vết, vết in, vết hằn",ảnh hưởng sâu sắc,"phần ghi của nhà xuất bản (tên nhà xuất bản, ngày xuất bản, số lượng... ở đầu hoặc cuối sách ((thường) publisher's imprint,  printer's imprint)"
shone,ʃain,"ánh sáng, ánh nắng",nước bóng,(từ lóng) sự cãi nhau; sự huyên náo; sự chấn động dư luận
ruin,ruin,"sự đổ nát, sự suy đồi",sự tiêu tan,"sự phá sản, sự thất bại; nguyên nhân phá sản, nguyên nhân đổ nát"
teenage,,(thuộc) thanh thiếu niên; cho thanh thiếu niên,"ở tuổi thanh thiếu niên, có tính cách của tuổi thanh thiếu niên",
plating,'pleitiɳ,sự bọc sắt (một chiếc tàu),lớp mạ; thuật mạ,cuộc đua lấy cúp vàng
disappointing,",disə'pɔintiɳ","làm chán ngán, làm thất vọng",,
alarming,ə'lɑ:miɳ,"làm lo sợ, làm sợ hãi, làm hốt hoảng, làm hoảng sợ",,
across,/əˈkɹɔs/,qua,ngang,ngang qua
alright,/ˌɔɫˈɹaɪt/,<khngu> dùng như all right,,
although,/ˌɔɫˈðoʊ/,dẫu cho,mặc dù,
among,/əˈməŋ/,giữa,ở giữa,
angel,/ˈeɪndʒəɫ/,thiên thần,thiên sứ,
angrily,/ˈæŋɡɹəɫi/,tức giận,giận dữ,
annoy,/əˈnɔɪ/,quấy rầy,làm phiền,
annoying,/əˈnɔɪɪŋ/,làm trái ý,làm khó chịu,làm bực mình
apologize,/əˈpɑɫəˌdʒaɪz/,xin lỗi,tạ lỗi,
armchair,/ˈɑɹmˌtʃɛɹ/,ghế bành,,
astronaut,/ˈæstɹəˌnɑt/,phi hành gia,nhà du hành vũ trụ,
badminton,/ˈbædˌmɪntən/,cầu lông,,
bake,/ˈbeɪk/,bỏ lò,nướng bằng lò,
barbecue,/ˈbɑɹbɪkˌju/,lợn (bò,cừu) nướng (quay) cả con,
barber,/ˈbɑɹbɝ/,thợ cạo,thợ cắt tóc,
bargain,/ˈbɑɹɡən/,sự mặc cả,sự thoả thuận mua bán,giao kèo mua bán
batch,/ˈbætʃ/,mẻ (bánh),,
bay,/ˈbeɪ/,hồng,,
besides,/ˌbiˈsaɪdz/,ngoài ra,hơn nữa,vả lại
blackboard,/ˈbɫækˌbɔɹd/,bảng đen,,
blonde,/ˈbɫɑnd/,cô gái tóc hoe,người đàn bà tóc hoe*  tính từ,
boil,/ˈbɔɪɫ/,nhọt,đinh*  danh từ,
bookcase,/ˈbʊkˌkeɪs/,tủ sách,,
bookshelf,/ˈbʊkˌʃɛɫf/,giá sách,kệ sách,
bookshop,/ˈbʊkˌʃɑp/,hiệu sách,,
bra,/ˈbɹɑ/,cái yếm,,
brainstorm,/ˈbɹeɪnˌstɔɹm/,sự xúc động mãnh liệt,,
breeze,/ˈbɹiz/,ruồi trâu*  danh từ,,
bury,/ˈbɛɹi/,chôn,chôn cất,mai táng
bush,/ˈbʊʃ/,bụi cây,bụi rậm,
businesswoman,/ˈbɪznɪˌswʊmən/,thương gia,,
cab,/ˈkæb/,xe tắc xi,xe ngựa thuê,
cafeteria,/ˌkæfəˈtɪɹiə/,quán ăn tự phục vụ,,
carrot,/ˈkæɹət/,cây cà rốt,củ cà rốt,
centimeter,/ˈsɛntəˌmitɝ/,xentimet,,
cereal,/ˈsɪɹiəɫ/,ngũ cốc*  danh từ,,
champagne,/ʃæmˈpeɪn/,rượu sâm banh,,
chat,/ˈtʃæt/,chuyện phiếm,chuyện gẫu,
cheer,/ˈtʃɪɹ/,sự vui vẻ,sự khoái trá,
chef,/ˈʃɛf/,đầu bếp,,
chess,/ˈtʃɛs/,cờ,,
chimpanzee,/tʃɪmˈpænzi/,con tinh tinh (vượn),,
chin,/ˈtʃɪn/,cằm,,
chirp,/ˈtʃɝp/,tiếng nói nhỏ nhẻ,tiếng nói thỏ thẻ*  động từ,
cleaner,/ˈkɫinɝ/,máy quét,máy hút bụi,máy tẩy (quần áo)
clone,/ˈkɫoʊn/,dòng vô tính,hệ vô tính,
clown,/ˈkɫaʊn/,anh hề,vai hề,
composer,/kəmˈpoʊzɝ/,người soạn nhạc,,
confuse,/kənˈfjuz/,làm lộn xộn,làm lung tung,xáo trộn
continent,/ˈkɑntənənt/,tiết độ,điều độ,
cooker,/ˈkʊkɝ/,lò,bếp,nồi nấu
cooler,/ˈkuɫɝ/,máy ướp lạnh,thùng lạnh,
